Jul.Day,YYYY/MM/DD,Wdy,PAB/USD,PEN/USD,PHP/USD,XPT/USD,PLN/USD,PTE/USD,RON/USD,RUB/USD,SAR/USD,RSD/USD,XAG/USD,SGD/USD,SKK/USD,SIT/USD,ZAR/USD,KRW/USD,ESP/USD,XDR/USD,LKR/USD,SDD/USD
2457505,4/26/2016,Tue,1,3.2781,46.805,0.00099404,3.8693,177.13,3.9493,65.835,3.7536,108.55,0.058997,1.3517,26.617,211.73,14.377,1147.8,147.01,0.70936,146.13,644.6
2457506,4/27/2016,Wed,1,3.2929,46.97,0.00097847,3.8889,177.08,3.941,65.773,3.7607,108.18,0.05767,1.3508,26.609,211.66,14.513,1152.8,146.96,0.7096,146.27,644.6
2457507,4/28/2016,Thu,1,3.2778,46.841,0.00095785,3.8836,177.04,3.9509,64.394,3.746,108.23,0.057637,1.3472,26.603,211.62,14.268,1141.4,146.93,0.70802,146.25,644.6
2457508,4/29/2016,Fri,1,3.2714,46.93,0.00093545,3.8201,175.25,3.913,64.686,3.7488,106.98,0.056007,1.3456,26.334,209.48,14.239,1145,145.44,0.7045,146.24,644.6
2457511,5/2/2016,Mon,1,3.2934,47.067,0.00092081,3.8151,174.09,3.8969,65.218,3.7555,106.52,,1.3425,26.161,208.1,14.339,1139.7,144.49,0.7025,146.18,644.6
2457512,5/3/2016,Tue,1,3.3349,47.055,0.00092251,3.8257,174.24,3.8998,66.663,3.739,106.52,0.057176,1.3516,26.182,208.27,14.62,1149.1,144.6,0.70328,146.15,644.6
2457513,5/4/2016,Wed,1,3.3318,47.246,0.00093985,3.83,174.54,3.9161,66.584,3.7542,106.83,0.058207,1.3586,26.228,208.63,14.929,1166,144.86,0.70447,146.24,644.6
2457514,5/5/2016,Thu,1,3.3186,47.341,0.00093721,3.8574,175.82,3.9487,65.577,3.7505,107.74,0.057537,1.359,26.42,210.16,14.935,1167.4,145.92,0.70626,146.16,644.6
2457515,5/6/2016,Fri,1,3.3122,47.105,0.00093023,3.8767,175.55,3.9357,65.655,3.7542,107.67,0.05777,1.3593,26.38,209.84,14.896,1169.3,145.69,0.70585,146.15,644.6
2457518,5/9/2016,Mon,1,3.3429,47.32,0.00094697,3.8846,175.83,3.9352,66.534,3.7595,107.57,0.057703,1.3689,26.421,210.17,15.189,1174.9,145.92,0.70727,146.34,644.6
2457519,5/10/2016,Tue,1,3.3331,46.666,0.00095602,3.8869,176.09,3.9425,66.253,3.7646,107.81,0.058685,1.3694,26.461,210.48,15.135,1171.7,146.14,0.70784,146.15,644.6
2457520,5/11/2016,Wed,1,3.328,46.474,0.00093458,3.8663,175.18,3.9254,64.992,3.7456,107.23,0.05711,1.3655,26.324,209.4,15.032,1163.7,145.39,0.70605,145.95,644.6
2457521,5/12/2016,Thu,1,3.3354,46.536,0.0009434,3.8799,176.16,3.9514,65.468,3.7531,107.87,0.058038,1.3727,26.472,210.57,15.063,1170,146.2,0.7077,146.25,644.6
2457522,5/13/2016,Fri,1,3.3359,46.664,0.00095602,3.907,177.52,3.9791,65.222,3.7507,108.56,0.058514,1.3721,26.675,212.19,15.354,1177.4,147.33,0.71017,146.4,644.6
2457525,5/16/2016,Mon,1,3.3326,46.49,0.00094251,3.8526,176.98,3.9616,64.955,3.7474,108.29,0.057737,1.3686,26.595,211.55,15.623,1178,146.88,0.70913,146.64,644.6
2457526,5/17/2016,Tue,1,3.3106,46.366,0.00095694,3.8566,176.84,3.9573,64.586,3.7439,108.37,0.058548,1.3678,26.573,211.37,15.524,1174.6,146.76,0.70856,146.8,644.6
2457527,5/18/2016,Wed,1,3.3183,46.604,0.00096432,3.8987,177.8,3.9889,65.227,3.719,108.91,0.058651,1.3765,26.718,212.53,15.747,1186.1,147.56,0.70947,146.91,644.6
2457528,5/19/2016,Thu,1,3.3476,46.86,0.00098717,3.9364,178.78,4.0172,67.227,3.757,109.57,0.060241,1.3808,26.865,213.7,15.883,1189.1,148.38,0.71092,146.78,644.6
2457529,5/20/2016,Fri,1,3.334,46.681,0.00097276,3.9447,178.88,4.0319,66.782,3.7572,109.38,0.060386,1.3826,26.881,213.82,15.679,1187.7,148.46,0.71196,146.9,644.6
2457533,5/24/2016,Tue,1,3.3405,46.733,0.00099108,3.9727,179.9,4.045,66.589,3.7484,110.51,0.061463,1.3819,27.033,215.04,15.622,1187.1,149.3,0.71243,147.06,644.6
2457534,5/25/2016,Wed,1,3.3418,46.75,0.00100301,3.9523,179.76,4.0364,65.845,3.771,110.46,0.061709,1.3795,27.012,214.87,15.699,1183.5,149.19,0.71197,146.95,644.6
2457535,5/26/2016,Thu,1,3.3413,46.661,0.00099404,3.9432,179.27,4.0314,65.627,3.7506,110.38,0.060753,1.3736,26.938,214.28,15.574,1180.1,148.78,0.71114,146.78,644.6
2457536,5/27/2016,Fri,1,3.3565,46.689,0.00101317,3.9403,179.98,4.0432,66.207,3.7452,111.14,0.06135,1.375,27.046,215.14,15.657,1182.1,149.37,0.7123,147.44,644.6
2457539,5/30/2016,Mon,1,3.3602,46.78,,3.9471,180.03,4.0437,65.898,3.7563,110.5,,1.3814,27.052,215.19,15.824,1190.6,149.41,0.71305,148,644.6
2457540,5/31/2016,Tue,1,3.3702,46.702,0.00102669,3.9375,180.06,4.057,66.195,3.7516,110.36,0.062267,1.3779,27.057,215.23,15.721,1189.8,149.43,0.71351,148.01,644.6
2457541,6/1/2016,Wed,1,3.3818,46.604,0.00102145,3.9312,179.6,4.0479,66.927,3.7547,110.19,0.062696,1.378,26.988,214.68,15.603,1193.3,149.06,0.71307,147.55,644.6
2457542,6/2/2016,Thu,1,3.3625,46.581,0.00103306,3.9315,179.71,4.047,67.18,3.7451,110.38,0.062578,1.375,27.004,214.81,15.596,1188,149.15,0.71265,147.9,644.6
2457543,6/3/2016,Fri,1,3.3397,46.226,0.00101833,3.8755,176.99,3.9889,65.86,3.7523,108.72,0.062112,1.3592,26.595,211.55,15.109,1168.6,146.89,0.70747,147,644.6
2457546,6/6/2016,Mon,1,3.3126,46.162,0.00100806,3.8353,176.59,3.9728,65.392,3.7614,108.58,0.060976,1.3577,26.536,211.09,14.968,1163.4,146.56,0.70754,145.88,644.6
2457547,6/7/2016,Tue,1,3.2995,46.02,0.00101112,3.829,176.65,3.968,64.722,3.7663,108.66,0.061312,1.3525,26.546,211.16,14.881,1155.3,146.61,0.70697,145.78,644.6
2457548,6/8/2016,Wed,1,3.3,45.847,0.00098135,3.7907,175.85,3.9511,63.666,3.7515,108.32,0.059702,1.3467,26.425,210.2,14.72,1154.1,145.95,0.70565,145.75,644.6
2457549,6/9/2016,Thu,1,3.3102,45.944,0.00100402,3.83,176.98,3.9822,64.104,3.7517,108.91,0.058651,1.3526,26.594,211.54,14.843,1159.5,146.88,0.70754,145.6,644.6
2457550,6/10/2016,Fri,1,3.3175,46.062,0.001001,3.8641,177.73,4.0013,64.847,3.737,109.32,0.057737,1.3571,26.708,212.45,15.112,1168.4,147.51,0.70954,145.01,644.6
2457553,6/13/2016,Mon,1,3.3278,46.13,0.00100402,3.9095,177.71,3.995,65.836,3.7362,109.43,0.057737,1.3551,26.704,212.42,15.162,1170.4,147.49,0.70967,144.87,644.6
2457554,6/14/2016,Tue,1,3.3346,46.319,0.00101215,3.9517,178.94,4.0349,65.99,3.7387,110.08,0.057971,1.3552,26.889,213.89,15.313,1177.5,148.51,0.71185,145,644.6
2457555,6/15/2016,Wed,1,3.3172,46.353,0.00101729,3.9396,178.41,4.0356,65.354,3.7511,109.81,0.057438,1.3547,26.809,213.25,15.259,1168.7,148.06,0.7107,144.81,644.6
2457556,6/16/2016,Thu,1,3.3327,46.475,0.00101317,3.9771,179.69,4.0677,65.83,3.7718,110.61,0.056465,1.3536,27.002,214.79,15.455,1177,149.13,0.71204,145.11,644.6
2457557,6/17/2016,Fri,1,3.3105,46.424,0.00103093,3.9394,178.13,4.0332,64.942,3.7459,109.6,0.05757,1.3505,26.767,212.92,15.22,1172.9,147.83,0.70884,145.45,644.6
2457560,6/20/2016,Mon,1,3.2838,46.318,0.00103093,3.8774,177.15,4.0072,64.099,3.7508,109.09,0.057687,1.343,26.62,211.75,14.825,1158,147.02,0.70533,146,644.6
2457561,6/21/2016,Tue,1,3.2858,46.358,0.00102564,3.9079,178.04,4.0321,63.994,3.7498,109.84,0.057604,1.3421,26.753,212.81,14.762,1154.8,147.76,0.70678,146.16,644.6
2457562,6/22/2016,Wed,1,3.2847,46.449,0.00101833,3.8919,177.62,4.0113,64.422,3.7433,109.67,0.058139,1.3397,26.691,212.31,14.643,1148.7,147.41,0.70616,147.19,644.6
2457563,6/23/2016,Thu,1,3.2815,46.489,0.00103734,3.8398,176.31,3.9713,64.242,3.7456,108.9,0.057837,1.3394,26.494,210.75,14.445,1144.7,146.33,0.70446,147.1,644.6
2457564,6/24/2016,Fri,1,3.3134,46.962,0.00101215,4.0074,180.23,4.0755,65.02,3.7398,111.37,0.055432,1.3489,27.083,215.44,15.031,1167.9,149.58,0.71423,146.96,644.6
2457567,6/27/2016,Mon,1,3.3151,47.316,0.00101112,4.0377,181.89,4.0971,65.39,3.7523,112.55,0.056497,1.3626,27.332,217.41,15.495,1182.5,150.95,0.71843,147.56,644.6
2457568,6/28/2016,Tue,1,3.2972,47.12,0.00102459,4.008,181.39,4.0983,64.706,3.7685,112.07,0.056915,1.3561,27.257,216.82,15.224,1169.8,150.54,0.71796,147.88,644.6
2457569,6/29/2016,Wed,1,3.2955,46.933,0.001,3.9776,180.34,4.0737,63.806,3.7652,111.13,0.054915,1.3475,27.099,215.56,14.833,1154.8,149.67,0.7153,146.54,644.6
2457570,6/30/2016,Thu,1,3.2893,47.117,0.000999,3.9625,181.7,4.0755,64.021,3.7753,111,0.054466,1.3488,27.303,217.19,14.78,1154.3,150.8,0.71867,145.61,644.6
2457574,7/4/2016,Mon,1,3.2849,46.842,,3.9789,179.91,4.0517,63.964,3.7506,110.44,0.049116,1.3446,27.034,215.04,14.544,1148.8,149.31,0.7158,146.5,644.6
2457575,7/5/2016,Tue,1,3.2882,47.053,0.00093985,4.0139,180.96,4.0797,64.551,3.742,111.25,0.050684,1.3511,27.192,216.3,14.789,1158.2,150.18,0.71825,146.7,644.6
2457576,7/6/2016,Wed,1,3.2791,47.103,0.00093284,4.0089,181.01,4.0806,64.445,3.7637,111.54,0.048948,1.3513,27.2,216.36,14.789,1162.2,150.23,0.71863,145.7,644.6
2457577,7/7/2016,Thu,1,3.2838,47.129,0.00091912,4.0037,181.2,4.0817,64.15,3.7467,111.74,0.050125,1.349,27.228,216.59,14.706,1156.2,150.38,0.71859,145.53,644.6
2457578,7/8/2016,Fri,1,3.2732,47.11,0.00092251,3.9979,181.65,4.0828,63.927,3.7607,111.64,0.05071,1.3461,27.297,217.13,14.589,1149.8,150.76,0.71909,145.13,644.6
2457581,7/11/2016,Mon,1,3.2793,47.39,0.00091659,4.0131,181.55,4.0691,64.003,3.7538,111.72,0.048852,1.3508,27.281,217.01,14.443,1149.5,150.67,0.71988,145.5,644.6
2457582,7/12/2016,Tue,1,3.2802,47.245,0.00091324,3.9853,181.05,4.0561,63.929,3.7423,111.44,0.04914,1.3478,27.206,216.41,14.335,1146.8,150.26,0.71899,145.84,644.6
2457583,7/13/2016,Wed,1,3.279,47.18,0.00091491,3.9746,180.44,4.0415,63.93,3.7466,111.1,0.049285,1.3465,27.114,215.68,14.434,1146.3,149.75,0.71815,145.86,644.6
2457584,7/14/2016,Thu,1,3.2788,46.895,0.00091996,3.9714,180.5,4.0372,62.877,3.7573,110.95,0.049383,1.3424,27.123,215.75,14.236,1130.9,149.8,0.7181,145.6,644.6
2457585,7/15/2016,Fri,1,3.2782,46.774,0.00091408,3.9899,181.3,4.0509,63.447,3.7484,111.47,0.049652,1.3481,27.243,216.71,14.361,1137.2,150.46,0.72009,145.43,644.6
2457588,7/18/2016,Mon,1,3.2771,46.772,0.00092166,3.9513,181.01,4.0348,62.907,3.7618,111.26,0.05071,1.3483,27.199,216.36,14.26,1135,150.22,0.7194,146,644.6
2457589,7/19/2016,Tue,1,3.2926,46.951,0.00091912,3.9735,182.03,4.0601,63.34,3.7521,112.03,0.050025,1.3535,27.353,217.58,14.348,1141.9,151.07,0.7217,145.43,644.6
2457590,7/20/2016,Wed,1,3.3046,47.161,0.00093545,3.9732,182.17,4.0648,63.703,3.7452,112.12,0.050761,1.3581,27.374,217.75,14.345,1142.9,151.19,0.72189,146.27,644.6
2457591,7/21/2016,Thu,1,3.3224,47.154,0.00091659,3.9555,182,4.055,64.162,3.7418,112.17,0.051706,1.3562,27.349,217.55,14.236,1138.4,151.05,0.72107,146.02,644.6
2457592,7/22/2016,Fri,1,3.3186,47.115,0.00091408,3.9693,182.78,4.0548,64.884,3.7646,112.54,0.050761,1.3588,27.466,218.48,14.36,1139,151.7,0.72302,145.86,644.6
2457595,7/25/2016,Mon,1,3.343,47.165,0.00093458,3.9691,182.6,4.0555,65.406,3.7526,112.46,0.05152,1.3623,27.439,218.27,14.378,1142.1,151.55,0.72242,145.84,644.6
2457596,7/26/2016,Tue,1,3.3611,47.192,0.00091827,3.9691,182.54,4.0693,66.045,3.7561,112.42,0.050813,1.3592,27.43,218.2,14.373,1138.7,151.5,0.72164,145.91,644.6
2457597,7/27/2016,Wed,1,3.3621,47.248,0.00090334,3.9807,182.46,4.0589,66.232,3.7594,112.22,0.051073,1.3585,27.417,218.09,14.349,1136.7,151.43,0.72222,145.9,644.6
2457598,7/28/2016,Thu,1,3.358,47.12,0.00087336,3.9313,180.71,4.0201,66.684,3.7543,111.14,0.048996,1.3527,27.155,216.01,14.206,1125.6,149.98,0.71909,145.9,644.6
2457599,7/29/2016,Fri,1,3.3499,47.096,0.00087336,3.8987,179.49,4.0015,66.064,3.7518,110.33,0.0499,1.3431,26.972,214.55,13.894,1113.7,148.97,0.71533,145.95,644.6
2457603,8/2/2016,Tue,1,3.3527,47.032,0.00084962,3.8531,178.62,3.9676,66.747,3.7439,109.9,0.048286,1.3385,26.841,213.51,14.015,1109.2,148.24,0.71293,145.9,644.6
2457604,8/3/2016,Wed,1,3.347,47.067,0.00085985,3.8482,179.49,3.9866,66.362,3.7536,110.29,0.048567,1.3425,26.971,214.54,13.971,1117,148.96,0.71433,145.71,644.6
2457605,8/4/2016,Thu,1,3.3338,47.022,0.00086281,3.8536,180.09,4.0052,66.05,3.752,110.85,0.049603,1.342,27.061,215.26,13.685,1113.2,149.46,0.71607,145.74,644.6
2457606,8/5/2016,Fri,1,3.3333,46.954,0.00087108,3.8617,180.95,4.0244,65.409,3.7522,111.32,0.049456,1.3472,27.19,216.29,13.804,1116,150.17,0.71807,145.7,644.6
2457609,8/8/2016,Mon,0.99878,3.3092,46.88,0.00086881,3.8525,180.79,4.0195,64.561,3.7523,111.18,0.050865,1.3467,27.167,216.1,13.613,1108.1,150.04,0.71832,145.11,
2457610,8/9/2016,Tue,1,3.2999,46.863,0.00087336,3.8365,180.46,4.0138,64.584,3.75,110.88,0.050761,1.3438,27.118,215.71,13.426,1102.3,149.77,0.71785,145.45,
2457611,8/10/2016,Wed,1,3.308,46.626,0.0008446,3.8154,179.47,3.9902,64.718,3.7512,110.3,0.049176,1.3402,26.969,214.52,13.314,1096.6,148.95,0.71622,145.69,
2457612,8/11/2016,Thu,1,3.3063,46.67,0.0008569,3.8144,179.52,3.9923,64.519,3.7542,110.42,0.04948,1.343,26.976,214.58,13.326,1098.6,148.99,0.71659,145.39,
2457613,8/12/2016,Fri,1,3.3184,46.565,0.00087108,3.8208,179.45,3.9917,64.92,3.7477,110.26,0.050327,1.3459,26.966,214.5,13.521,1101.7,148.93,0.71641,145.35,
2457616,8/15/2016,Mon,1,3.3074,46.332,0.00089767,3.8084,179.05,3.9944,64.065,3.7497,109.97,0.050251,1.3425,26.905,214.02,13.315,1096.9,148.6,0.71618,145.31,
2457617,8/16/2016,Tue,1,3.3115,46.25,0.0008881,3.7919,177.79,3.9551,63.831,3.7501,109.28,0.049913,1.3391,26.715,212.51,13.317,1094.6,147.55,0.71317,145.4,
2457618,8/17/2016,Wed,1,3.3166,46.449,0.00090009,3.8155,178.02,3.9744,64.296,3.762,109.47,0.051099,1.3457,26.75,212.79,13.501,1115.6,147.74,0.71353,144.97,
2457619,8/18/2016,Thu,1,3.3062,46.286,0.00088968,3.7841,176.9,3.9453,63.747,3.7475,109,0.050556,1.3401,26.582,211.45,13.35,1108,146.81,0.7111,145.57,
2457620,8/19/2016,Fri,1,3.3216,46.391,0.00090253,3.8078,177.01,3.9418,63.911,3.7527,108.77,0.051507,1.3471,26.598,211.58,13.509,1116.9,146.9,0.71185,145.35,
2457623,8/22/2016,Mon,1,3.3407,46.537,0.00089928,3.8076,177.22,3.9385,64.71,3.7494,109.03,0.052882,1.3507,26.63,211.83,13.576,1122.5,147.08,0.71175,145.33,
2457624,8/23/2016,Tue,1,3.3581,46.36,0.0009009,3.8003,177.3,3.9419,64.51,3.7467,109.06,0.052687,1.3513,26.642,211.93,13.805,1117.1,147.15,0.7116,145.57,
2457625,8/24/2016,Wed,1,3.3523,46.513,0.00091575,3.8307,178.1,3.9608,65.189,3.7536,109.66,0.053079,1.3554,26.763,212.89,14.201,1122.3,147.81,0.71256,145.61,
2457626,8/25/2016,Thu,1,3.3498,46.353,0.00092937,3.8434,177.83,3.9502,64.717,3.7542,109.64,0.054054,1.3539,26.722,212.56,14.24,1116.2,147.59,0.71255,145.39,
2457627,8/26/2016,Fri,1,3.342,46.289,0.00092678,3.8418,178.39,3.9654,64.606,3.7343,109.17,0.053562,1.355,26.807,213.24,14.133,1110.4,148.05,0.71375,145.5,
2457630,8/29/2016,Mon,1,3.3702,46.38,0.00092593,3.8851,179.3,3.9838,65.062,3.7516,110.24,,1.3601,26.943,214.32,14.395,1122.3,148.81,0.71595,145.81,
2457631,8/30/2016,Tue,1,3.3779,46.517,0.00093545,3.9103,179.8,3.9976,65.249,3.7431,110.35,0.053248,1.3639,27.018,214.92,14.495,1119.5,149.22,0.71715,145.39,
2457632,8/31/2016,Wed,1,3.3982,46.655,0.00095057,3.9164,179.87,3.9939,65.326,3.7557,110.47,0.053362,1.363,27.029,215,14.705,1116.9,149.28,0.71726,145.48,
2457633,9/1/2016,Thu,1,3.4009,46.711,0.00095694,3.9021,179.1,3.9778,65.997,3.7518,110.05,0.053619,1.3592,26.913,214.08,14.696,1118.3,148.64,0.71527,145.5,
2457634,9/2/2016,Fri,1,3.3896,46.625,0.00094877,3.913,179.69,3.985,65.06,3.753,110.16,0.053333,1.3596,27.002,214.79,14.48,1114.8,149.13,0.71648,145.65,
2457638,9/6/2016,Tue,1,3.3709,46.533,0.00091827,3.8626,178.43,3.9627,64.57,3.7504,109.96,0.05102,1.3476,26.813,213.28,14.07,1095.8,148.09,0.71294,145.4,
2457639,9/7/2016,Wed,1,3.3546,46.704,0.00090992,3.8539,178.41,3.958,64.346,3.7531,109.93,0.050201,1.3467,26.81,213.26,14.061,1090.9,148.07,0.71309,145.28,
2457640,9/8/2016,Thu,1,3.3705,47.027,0.00091743,3.8385,178.09,3.9513,63.811,3.7426,109.58,0.050176,1.3493,26.761,212.88,14.122,1095.8,147.8,0.71322,145.32,
2457641,9/9/2016,Fri,1,3.3817,47.427,0.00093023,3.8639,178.78,3.9626,64.68,3.7464,109.89,0.05152,1.3593,26.865,213.7,14.396,1108.2,148.38,0.71473,145,
2457644,9/12/2016,Mon,1,3.4055,47.518,0.00095694,3.8793,178.53,3.9615,64.642,3.7613,109.8,0.053419,1.3594,26.827,213.4,14.391,1112.9,148.17,0.71358,145.24,
2457645,9/13/2016,Tue,1,3.4103,47.81,0.0009542,3.8681,178.35,3.9564,65.183,3.7481,109.45,0.052192,1.3662,26.8,213.18,14.477,1125.4,148.02,0.71415,145.15,
2457646,9/14/2016,Wed,1,3.3975,47.545,0.00096712,3.8508,177.88,3.9488,65.067,3.75,109.27,0.052521,1.3631,26.729,212.62,14.261,1124.4,147.63,0.71349,145.61,
2457647,9/15/2016,Thu,1,3.3812,47.648,0.00096805,3.8427,178.31,3.9549,64.759,3.748,109.46,0.052743,1.3628,26.794,213.13,14.201,1123.6,147.98,0.71396,145.69,
2457648,9/16/2016,Fri,1,3.3923,47.943,0.00098619,3.8668,179.66,3.987,64.993,3.7518,110.29,0.052882,1.3682,26.998,214.76,14.238,1128.4,149.11,0.71658,145.33,
2457651,9/19/2016,Mon,1,3.3893,47.948,0.00097752,3.844,179.34,3.9798,64.581,3.744,110.21,0.052301,1.3605,26.949,214.37,14.01,1118.9,148.84,0.71607,145.55,
2457652,9/20/2016,Tue,1,3.3875,47.824,0.00097656,3.8509,179.45,3.9855,64.716,3.7615,110.42,0.052165,1.3623,26.966,214.51,13.864,1118.2,148.93,0.71655,146,
2457653,9/21/2016,Wed,1,3.3802,47.758,0.00095694,3.8488,179.59,3.9849,64.259,3.7765,110.62,0.051467,1.3578,26.987,214.67,13.688,1112.7,149.05,0.7161,146.3,
2457654,9/22/2016,Thu,1,3.3519,47.849,0.00094251,3.8103,178.55,3.962,63.667,3.7497,109.76,0.050315,1.3557,26.83,213.42,13.611,1102.2,148.18,0.71415,146,
2457655,9/23/2016,Fri,1,3.349,48.118,0.00094607,3.8393,178.64,3.963,63.877,3.7491,109.98,0.050454,1.3595,26.843,213.53,13.694,1102.6,148.26,0.71514,146.15,
2457658,9/26/2016,Mon,1,3.3589,48.376,0.00096339,3.8098,177.93,3.9477,63.815,3.7423,109.25,0.05144,1.3595,26.737,212.68,13.681,1107.1,147.67,0.71365,146.23,
2457659,9/27/2016,Tue,1,3.3693,48.386,0.00096618,3.8234,178.87,3.97,64.031,3.7656,109.94,0.051493,1.361,26.878,213.8,13.483,1100.3,148.45,0.71479,146.13,
2457660,9/28/2016,Wed,1,3.3824,48.258,0.00098039,3.836,179,3.973,63.878,3.7967,110.07,0.052301,1.3618,26.898,213.96,13.69,1098,148.56,0.71513,146.3,
2457661,9/29/2016,Thu,1,3.3853,48.236,0.00097752,3.8329,178.29,3.9616,63.016,3.7427,109.82,0.052604,1.3623,26.791,213.11,13.866,1098.2,147.96,0.71475,146.54,
2457662,9/30/2016,Fri,1,3.3859,48.242,0.00096525,3.832,178.4,3.9617,63.002,3.7484,109.77,0.05168,1.3632,26.807,213.24,13.728,1098.6,148.06,0.71461,146.54,
2457665,10/3/2016,Mon,1,3.3893,48.209,0.00098522,3.8356,178.82,3.9689,62.349,3.7558,109.75,0.052138,1.366,26.872,213.75,13.654,1104.9,148.41,0.71637,146.47,
2457666,10/4/2016,Tue,1,3.3961,48.26,0.001,3.8374,178.8,3.9729,62.506,3.7445,109.57,0.053362,1.3703,26.868,213.72,13.737,1111.4,148.39,0.71754,146.45,
2457667,10/5/2016,Wed,1,3.4052,48.271,0.00101523,3.8386,179.1,3.9861,62.396,3.7523,110,0.05618,1.3701,26.913,214.09,13.717,1115.8,148.64,0.71848,146.47,
2457668,10/6/2016,Thu,1,3.4046,48.3,0.00102564,3.8401,179.68,4.0128,62.223,3.7491,110.45,0.056306,1.3728,27.001,214.78,13.859,1115.7,149.13,0.72013,146.52,
2457669,10/7/2016,Fri,1,3.4095,48.325,0.00102354,3.8384,179.71,4.0438,62.256,3.7528,110.41,0.057703,1.3757,27.004,214.81,13.94,1117,149.14,0.72107,146.68,
2457673,10/11/2016,Tue,1,3.4007,48.673,0.00104167,3.8744,181.25,4.0548,62.714,3.7436,111.25,0.057208,1.3785,27.236,216.65,14.373,1124.8,150.42,0.72434,146.77,
2457674,10/12/2016,Wed,1,3.4105,48.58,0.00105374,3.9108,182.05,4.0802,63.014,3.751,111.76,0.057339,1.3856,27.357,217.61,14.267,1129,151.09,0.72622,146.9,
2457675,10/13/2016,Thu,1,3.407,48.421,0.00106724,3.8868,181.63,4.0787,63.038,3.7582,111.46,0.056851,1.384,27.293,217.11,14.232,1133.7,150.74,0.72508,146.8,
2457676,10/14/2016,Fri,1,3.4035,48.323,0.00106952,3.919,182.51,4.1022,63.005,3.7584,112.07,0.057241,1.3903,27.425,218.15,14.254,1133.2,151.47,0.72664,146.85,
2457679,10/17/2016,Mon,1,3.3983,48.515,0.00107066,3.9312,182.27,4.1018,63.103,3.7529,112,0.057471,1.3894,27.389,217.87,14.148,1138.5,151.27,0.72625,146.92,
2457680,10/18/2016,Tue,1,3.3869,48.088,0.00106157,3.9269,182.31,4.0976,62.879,3.7496,112,0.056657,1.3851,27.396,217.92,13.896,1124.8,151.31,0.72552,146.97,
2457681,10/19/2016,Wed,1,3.3807,47.941,0.00105932,3.9349,182.84,4.1049,62.266,3.7485,112.31,0.056529,1.3868,27.474,218.55,13.86,1122.2,151.74,0.72608,147.15,
2457682,10/20/2016,Thu,1,3.3858,48.115,0.00106724,3.9539,183.37,4.1205,62.431,3.7411,112.61,0.056818,1.3913,27.554,219.18,13.918,1130,152.18,0.72732,147.1,
2457683,10/21/2016,Fri,1,3.3664,48.328,0.00107643,3.9809,184.5,4.1443,62.525,3.7472,113.2,0.05711,1.3956,27.725,220.54,14.034,1137.8,153.12,0.72909,147.36,
2457686,10/24/2016,Mon,1,3.3487,48.262,0.00105374,3.9656,184.14,4.1385,62.212,3.7793,113.17,0.056689,1.394,27.671,220.11,13.924,1136.5,152.82,0.72879,147.4,
2457687,10/25/2016,Tue,1,3.3578,48.207,0.00104167,3.9684,184.12,4.1269,62.105,3.7451,113.19,0.056402,1.3905,27.667,220.08,13.779,1131,152.81,0.72905,147.55,
2457688,10/26/2016,Wed,1,3.3652,48.441,0.00103842,3.9691,183.68,4.1247,62.841,3.7457,112.74,0.056625,1.3899,27.601,219.56,13.886,1136.1,152.44,0.72817,147.49,
2457689,10/27/2016,Thu,1,3.3752,48.482,0.00102881,3.978,183.87,4.1264,62.875,3.7502,112.87,0.056625,1.3954,27.63,219.79,13.863,1147,152.6,0.72919,147.75,
2457690,10/28/2016,Fri,1,3.3588,48.479,0.00102669,3.9624,183.36,4.1197,62.929,3.7481,112.57,0.056786,1.394,27.553,219.17,13.838,1147.9,152.17,0.72875,147.8,
2457693,10/31/2016,Mon,1,3.3608,48.439,0.00102354,3.9432,182.89,4.1177,63.371,3.7488,112.25,0.056306,1.3916,27.483,218.62,13.485,1146.5,151.79,0.72757,147.9,
2457694,11/1/2016,Tue,1,3.3624,48.317,0.00100503,3.8949,181.54,4.0802,63.108,3.747,111.4,0.054825,1.3887,27.28,217,13.574,1143.5,150.67,0.72546,147.9,
2457695,11/2/2016,Wed,1,3.3788,48.339,0.00100705,3.8981,180.31,4.0514,63.732,3.7496,110.75,0.053937,1.3828,27.095,215.53,13.513,1145.4,149.64,0.72243,148.07,
2457696,11/3/2016,Thu,1,3.3786,48.395,0.00101937,3.8992,180.72,4.0588,63.652,3.7475,110.9,0.05534,1.3844,27.156,216.02,13.475,1144.1,149.98,0.72211,148.32,
2457697,11/4/2016,Fri,1,3.3826,48.559,0.00099503,3.8898,180.28,4.0459,64.326,3.7538,110.66,0.054645,1.3834,27.09,215.49,13.625,1144.4,149.62,0.72092,148.18,
2457700,11/7/2016,Mon,1,3.3702,48.63,0.00100301,3.9212,181.64,4.074,63.82,3.7556,111.52,0.054885,1.3903,27.295,217.12,13.343,1141.9,150.75,0.72455,148.24,
2457701,11/8/2016,Tue,1,3.3594,48.533,0.00099503,3.9296,181.68,4.0848,63.661,3.7643,111.51,0.054765,1.3891,27.301,217.17,13.284,1132.2,150.78,0.72499,147.8,
2457702,11/9/2016,Wed,1,3.3765,48.934,0.00098425,3.9727,183.09,4.1154,63.635,3.7461,112.48,0.053163,1.3954,27.512,218.85,13.49,1152.9,151.95,0.72619,147.83,
