Date,BTC/USD,LTC/USD,ETH/USD,DASH/USD,ETC/USD,XMR/USD,XRP/USD,BCH/USD
2017-09-05 01-AM,4125.02,65.38,290,304.77,16.28,102.73,0.197340957,508.34
2017-09-05 12-AM,4209,66.71,296.51,310.82,16.41,105.1,0.20325261,517.54
2017-09-04 11-PM,4243,68.4,301,322.73,16.9,108,0.20731298,525
2017-09-04 10-PM,4318.56,71.5,312.4,328,17.5,114.61,0.211004842,537
2017-09-04 09-PM,4255,70.05,304.64,320,16.97,109.22,0.205942,529.34
2017-09-04 08-PM,4235,69.19,301,315,16.7,107.75,0.204974,525
2017-09-04 07-PM,4170,66.25,294.4,305,16.59,105.32,0.2000766,524.99
2017-09-04 06-PM,4040.1,61.2,277.01,295.2,15.8,99.72,0.190490715,497.65
2017-09-04 05-PM,4079.16,63.34,281,303,16.16,101.2,0.190333606,500
2017-09-04 04-PM,4163,64.4,285.3,306.31,16.3,102.85,0.19362113,509
2017-09-04 03-PM,4122.92,63.17,279,300.34,16,100.81,0.19377724,516.82
2017-09-04 02-PM,4289.79,67.5,295.6,312.07,16.8,106.88,0.202692578,536.48
2017-09-04 01-PM,4260.79,66.2,291.08,310,16.28,105.89,0.199191933,526.82
2017-09-04 12-PM,4268.43,67.05,298,317.2,16.55,108.29,0.202280898,540
2017-09-04 11-AM,4366.74,69.71,312,328.6,17.42,114.49,0.207769489,560.94
2017-09-04 10-AM,4340.07,71.1,313.41,330,17.46,114.98,0.210710399,556.66
2017-09-04 09-AM,4335.58,69,305.89,322.03,16.83,111.6,0.207934417,551.61
2017-09-04 08-AM,4370,71.66,318,334.5,17.51,116.25,0.215441,566.34
2017-09-04 07-AM,4505.23,75.89,337.13,348.9,18.59,120.8,0.223459408,588
2017-09-04 06-AM,4514.33,76.19,340.96,351.67,18.87,122.25,0.225219924,593
2017-09-04 05-AM,4518,77.35,342.11,352.68,19.01,122.04,0.2259,594
2017-09-04 04-AM,4542.91,77.63,344.3,355.65,18.85,121.43,0.225964343,590.8
2017-09-04 03-AM,4535.23,77.5,344.29,352.68,18.99,122.66,0.225990511,605
2017-09-04 02-AM,4523.64,77.42,342.08,351,18.99,122.32,0.2256844,596
2017-09-04 01-AM,4534.9,76.8,344.44,350,18.88,123.5,0.225928718,601.46
2017-09-04 12-AM,4604.23,78.91,350.67,356.19,19.22,125.99,0.230441712,609.9
2017-09-03 11-PM,4582.85,79.1,348.34,355,19.36,125.09,0.229921585,593.1
2017-09-03 10-PM,4598.54,80.12,348.86,355,19.5,124,0.228869336,599
2017-09-03 09-PM,4526,78.44,345.01,350.01,19.16,121.49,0.22729572,599.64
2017-09-03 08-PM,4552,78.8,346.09,353.98,19.34,121.01,0.22800968,598.97
2017-09-03 07-PM,4494.77,77.8,345.59,349.8,19.06,120.32,0.226086931,605.34
2017-09-03 06-PM,4499.39,78,345.59,347.59,18.97,120.68,0.224834518,619
2017-09-03 05-PM,4470.48,77.5,337.25,346.52,18.85,119.17,0.223747524,600
2017-09-03 04-PM,4448.04,76.3,335,345.29,18.69,116.64,0.221601353,591.02
2017-09-03 03-PM,4383.34,75.39,332.19,337.55,18.44,114.59,0.2190355,576
2017-09-03 02-PM,4349,73.83,331,336.94,18.25,117.37,0.21623228,557.6
2017-09-03 01-PM,4533.91,78.05,344.63,349.02,19.26,123.05,0.223385746,575
2017-09-03 12-PM,4514,75.81,339,345,18.69,122.41,0.2227659,569.85
2017-09-03 11-AM,4530,78.3,345,350,19.1,123.5,0.2253222,577.2
2017-09-03 10-AM,4550,78.59,346.5,358.09,19.27,123.7,0.227045,577.57
2017-09-03 09-AM,4638.81,80.8,355,368.73,19.86,127.52,0.231244679,591
2017-09-03 08-AM,4636.5,81.22,358.15,366,19.86,128.24,0.2327523,587.8
2017-09-03 07-AM,4632,80.6,356.4,365,19.97,127,0.23312856,588.09
2017-09-03 06-AM,4706.87,83.65,367,374.11,20.69,127.74,0.237179179,597.27
2017-09-03 05-AM,4682.81,81.6,358.96,369,20.25,127.5,0.235545343,597.2
2017-09-03 04-AM,4603.19,79.3,353.6,358.6,19.66,125.8,0.229745213,587
2017-09-03 03-AM,4585.45,79.42,348.22,351.5,19.55,124.84,0.22743832,580.75
2017-09-03 02-AM,4570.75,79.79,349.29,354,19.76,124.85,0.226297833,580.2
2017-09-03 01-AM,4591.64,79.24,348,354,19.89,124.3,0.227378013,579
2017-09-03 12-AM,4511,77.8,344.85,345.86,19.78,121.42,0.22342983,571.25
2017-09-02 11-PM,4411.47,75.1,331.58,342,18.74,122.57,0.220749959,563.5
2017-09-02 10-PM,4413.16,73.51,325.9,333.6,18.5,122.56,0.220437342,559.38
2017-09-02 09-PM,4421,73.88,327.02,328.88,18.5,122.5,0.21990054,564
2017-09-02 08-PM,4500,76.18,338.3,338,18.85,125.34,0.22608,575
2017-09-02 07-PM,4495,77.18,341,342.7,19,125.6,0.2276268,574
2017-09-02 06-PM,4550,77.5,343.9,342.72,19.53,126.19,0.2282735,581.51
2017-09-02 05-PM,4469.78,73.8,336,335,18.89,123.89,0.223623093,572.97
2017-09-02 04-PM,4495,76.5,343.42,342.73,19.47,125,0.22164845,572
2017-09-02 03-PM,4455,73.77,337,337.3,18.55,123.87,0.22110165,565.82
2017-09-02 02-PM,4616.43,79.61,354.62,357.44,20.04,129.2,0.230359857,589.26
2017-09-02 01-PM,4586.62,79.76,355.12,353.04,20.18,128,0.230248324,589
2017-09-02 12-PM,4648,82.05,359.39,365,20.87,129.5,0.2330972,593.5
2017-09-02 11-AM,4676.63,83,360.25,367.26,21.24,128.84,0.230744924,588.9
2017-09-02 10-AM,4621.16,80,354.16,360,20.15,127.34,0.23017998,588
2017-09-02 09-AM,4684.35,80.65,362.74,366.53,20.5,131.1,0.232905882,593.8
2017-09-02 08-AM,4719.2,82,367,370,20.95,132.44,0.237045416,601
2017-09-02 07-AM,4706,83.87,369.73,372.99,21.1,132.56,0.23586472,605
2017-09-02 06-AM,4545,76,348.99,358.8,19.02,125.2,0.2253411,584
2017-09-02 05-AM,4817.12,84.92,376.79,387,21.55,137.19,0.242686506,625
2017-09-02 04-AM,4807,85,376.6,381.94,21.65,136.23,0.24030193,620.78
2017-09-02 03-AM,4891.2,88.5,384.4,392.69,22.88,138.1,0.248913168,632.27
2017-09-02 02-AM,4939,90,385.99,397,23.72,137.7,0.25006157,632.5
2017-09-02 01-AM,4906,90.01,387.75,396.5,21.82,138.46,0.250206,617.1
2017-09-02 12-AM,4899,87.33,389.49,395,22.51,143.04,0.25288638,627.24
2017-09-01 11-PM,4859.51,85,388,394.72,21.71,141.53,0.253423447,631.1
2017-09-01 10-PM,4845.91,87.62,389.76,393,21.75,146.1,0.253392634,628.25
2017-09-01 09-PM,4850,87.82,389.03,391,21.33,146.75,0.2538975,635
2017-09-01 08-PM,4860,87.75,390,393,21.44,148,0.254664,638.8
2017-09-01 07-PM,4781,87,388,388.9,20.31,145.52,0.24990287,637
2017-09-01 06-PM,4815,83.15,392.6,392.09,20.7,147.75,0.2568321,628
2017-09-01 05-PM,4792.4,81,389.9,390.9,20.6,148.2,0.25208024,641.8
2017-09-01 04-PM,4777.88,79.38,388.87,388.5,20.56,145,0.251412046,620
2017-09-01 03-PM,4769.98,78.5,389.89,388.18,19.5,148.9,0.248945256,601.9
2017-09-01 02-PM,4800.5,78.3,391,381,20.12,139.03,0.25519458,598
2017-09-01 01-PM,4797,75.49,389.43,382,19.52,139.3,0.25237017,600.73
2017-09-01 12-PM,4775,76.06,388.2,384,18.99,141,0.25379125,598.37
2017-09-01 11-AM,4780.6,77.26,391,383.55,16.95,140.7,0.256909444,600.01
2017-09-01 10-AM,4758.36,76.72,389,384,16.76,139.45,0.254429509,598.9
2017-09-01 09-AM,4758.31,75.44,390.5,380.52,16.62,139.51,0.254759917,596.89
2017-09-01 08-AM,4730.11,77.5,390.21,386,16.8,136.94,0.251594551,595.7
2017-09-01 07-AM,4717,77.82,386,379.86,16.66,138.18,0.2481142,590.53
2017-09-01 06-AM,4678.81,76.25,386,378.3,16.6,138.55,0.246620075,590
2017-09-01 05-AM,4681,73.86,388,378.6,16.56,138.37,0.24753128,591
2017-09-01 04-AM,4734,73.74,392.4,383.8,17,138.93,0.25696152,595
2017-09-01 03-AM,4744.3,72.96,391.98,380.38,16.9,140.96,0.257046174,598
2017-09-01 02-AM,4749.99,72.55,393.5,381,16.9,141,0.255834461,593.1
2017-09-01 01-AM,4738,71.91,389.4,381.21,17.12,141.74,0.25935812,593.2
2017-09-01 12-AM,4715.15,72.82,387.69,379.86,16.77,140.54,0.259097493,590.11
2017-08-31 11-PM,4719,72.5,386.6,381,16.7,142,0.25883715,590.41
2017-08-31 10-PM,4709.22,73.9,385.54,382.62,16.4,142.6,0.251236887,590.15
2017-08-31 09-PM,4726,71.89,387,382.59,16.5,141.9,0.25005266,591.32
2017-08-31 08-PM,4710.1,71.62,384.1,374.11,16.3,140.5,0.24633823,582.5
2017-08-31 07-PM,4737.27,72.22,387,373.07,16.22,140.82,0.247948712,590
2017-08-31 06-PM,4720,71.1,386.4,373.49,16.29,140.12,0.2477528,590.93
2017-08-31 05-PM,4714,71,385.3,372.5,16.23,141.23,0.24800354,594.4
2017-08-31 04-PM,4694,69,384.53,371.3,16.15,140.65,0.24582478,592.1
2017-08-31 03-PM,4700,66.21,386.73,375.07,16.25,141.9,0.24205,597.2
2017-08-31 02-PM,4715,67.26,388.6,373.87,16.32,139.95,0.2382018,604.22
2017-08-31 01-PM,4693,66.75,385.9,372,16.28,139.01,0.2379351,597.89
2017-08-31 12-PM,4688.96,66.33,384.95,374.12,16.23,139.2,0.23449489,597.32
2017-08-31 11-AM,4660,66,384.93,373.85,16.4,139.83,0.231369,600
2017-08-31 10-AM,4600,65.13,381.04,372,15.99,138.74,0.23184,595.39
2017-08-31 09-AM,4602,65.34,381,371,16,140.17,0.23042214,598
2017-08-31 08-AM,4611,65.52,382.57,373,16.04,140.5,0.23082666,597
2017-08-31 07-AM,4595,65,381.5,371.49,16,140.5,0.22970405,583.16
2017-08-31 06-AM,4618.38,65.85,381.91,372.67,16.05,138.86,0.230364794,582.3
2017-08-31 05-AM,4611.36,65.9,383.92,371.83,15.98,136.42,0.229553501,588.39
2017-08-31 04-AM,4618.14,65.59,385,372,16.01,133.6,0.229013563,574.37
2017-08-31 03-AM,4613.94,66.79,384.18,372.63,16.04,133.73,0.230973836,578.28
2017-08-31 02-AM,4598,66.3,380.26,371,16,134.77,0.23109548,578
2017-08-31 01-AM,4591.5,65.25,382.64,374.1,15.96,137.2,0.232008495,587.54
2017-08-31 12-AM,4573.4,65.45,383.59,373,15.96,134,0.23187138,580.99
2017-08-30 11-PM,4573.55,63.71,385.9,367.9,15.92,133.08,0.229363533,575.62
2017-08-30 10-PM,4565.12,63.2,381.6,367.7,15.89,131.89,0.228575558,567
2017-08-30 09-PM,4569.33,63.05,387,371.24,15.83,130.89,0.229288979,563.5
2017-08-30 08-PM,4557.25,62.87,385.97,368.67,15.93,129,0.2278625,561
2017-08-30 07-PM,4582,62.74,386.98,370,15.86,128.26,0.22882508,558
2017-08-30 06-PM,4590.18,62.71,384.78,370,15.85,130.1,0.229554902,562.95
2017-08-30 05-PM,4577.18,62.54,384.3,368.55,15.9,129.35,0.22986598,561.63
2017-08-30 04-PM,4556,62.42,380.22,366.14,15.77,130.69,0.2282556,564.44
2017-08-30 03-PM,4540,62.84,376.65,366,15.8,126.7,0.2312222,568
2017-08-30 02-PM,4572,63.1,379.5,366.8,15.81,127.75,0.22247352,557.99
2017-08-30 01-PM,4571.05,62.71,382.2,369.28,15.87,127.14,0.222061609,555.76
2017-08-30 12-PM,4520.18,62.22,374.55,364,15.75,127.73,0.22148882,569
2017-08-30 11-AM,4519.9,62.03,373.5,367.11,15.82,127.39,0.219395946,576
2017-08-30 10-AM,4511,62.03,370,362.58,16,125.68,0.21986614,585
2017-08-30 09-AM,4570,62.6,378.6,368,16.01,128.5,0.2201826,575
2017-08-30 08-AM,4572,62.55,378.47,371,16,126.6,0.2219706,542.19
2017-08-30 07-AM,4610,62.8,383,373.8,16,125.3,0.2173615,532
2017-08-30 06-AM,4604.56,63.06,382.99,368,15.99,123.41,0.219269147,538
2017-08-30 05-AM,4603.7,62.96,378.7,374.9,15.92,129.87,0.221668155,539
2017-08-30 04-AM,4593.01,63.52,374.5,360.11,15.97,131.35,0.222669125,540.9
2017-08-30 03-AM,4608,63.48,374,357,15.91,132.34,0.22270464,541.2
2017-08-30 02-AM,4618,63.12,373.5,358.72,15.98,131.1,0.22147928,536.23
2017-08-30 01-AM,4600.45,63.38,370.83,358,15.87,132.2,0.219579479,548.8
2017-08-30 12-AM,4590,63.63,372.61,359.5,15.93,133.4,0.2205036,543.92
2017-08-29 11-PM,4605,62.47,374,357.2,15.93,134,0.2192901,544.38
2017-08-29 10-PM,4621,62.9,375.81,363.22,15.95,130.5,0.22139211,525.1
2017-08-29 09-PM,4600,63.39,372.26,365,15.98,130.1,0.222088,535
2017-08-29 08-PM,4588,63.39,369.45,365.5,16,132,0.22210508,553.1
2017-08-29 07-PM,4569,62.9,368.98,364,16,133.49,0.22155081,560
2017-08-29 06-PM,4558.76,62.38,371.9,356.36,16,132.01,0.222558663,565.96
2017-08-29 05-PM,4551,62.39,370.7,360.71,15.93,133.18,0.22281696,580.31
2017-08-29 04-PM,4590,61.5,366.02,359,15.85,130.93,0.2211003,558.04
2017-08-29 03-PM,4565,61.92,363.1,356.3,15.76,133.53,0.22016995,571
2017-08-29 02-PM,4598.9,61.43,365.8,357.61,15.84,131,0.216194289,573.27
2017-08-29 01-PM,4440,61.81,361,355.97,15.8,131.28,0.2240868,579.5
2017-08-29 12-PM,4383,61.67,358.53,359.97,15.79,133.22,0.2200266,578.41
2017-08-29 11-AM,4370,62.58,364,357.3,16.01,135,0.2163587,581
2017-08-29 10-AM,4363,61.99,363.7,357.66,15.96,135.46,0.21627391,586
2017-08-29 09-AM,4368,61.63,356.41,360.36,15.9,139.96,0.22171968,591
2017-08-29 08-AM,4347.71,61.73,353.7,356,15.7,140.5,0.221211485,589.64
2017-08-29 07-AM,4363.01,62,351.5,357.55,15.7,141,0.220768306,591
2017-08-29 06-AM,4370,62.05,354.33,360,15.78,141.9,0.2185,586
2017-08-29 05-AM,4380,62.1,350,362,15.8,142.5,0.21462,590
2017-08-29 04-AM,4385.5,62.25,349.49,360,15.8,141.57,0.216073585,588.29
2017-08-29 03-AM,4366,62.33,347.6,363.1,15.73,140,0.2167719,590
2017-08-29 02-AM,4362.77,62.45,347.3,359.31,15.71,138.25,0.21586986,591.73
2017-08-29 01-AM,4366.9,62.5,347.61,358.93,15.7,141.17,0.216860254,592
2017-08-29 12-AM,4380.01,62.15,347.31,356.9,15.71,144,0.225001114,592.9
2017-08-28 11-PM,4376.6,62,346.8,353.23,15.79,140.6,0.226576582,592.3
2017-08-28 10-PM,4389.98,62.74,348,355,15.83,140,0.227532663,593.99
2017-08-28 09-PM,4333.1,63.18,343.2,352,15.73,136.8,0.232210829,591
2017-08-28 08-PM,4340,63.3,343.7,357,15.7,138.39,0.2229024,595.4
2017-08-28 07-PM,4335,63.4,344.73,355.54,15.77,138,0.21974115,595.99
2017-08-28 06-PM,4353,62.7,343.2,351.81,15.68,134.4,0.22705248,594
2017-08-28 05-PM,4344,62.62,342.5,353,15.66,136.52,0.2154624,597.42
2017-08-28 04-PM,4295,62.68,343.12,353,15.7,138.67,0.20010405,595.56
2017-08-28 03-PM,4320,61.97,344.23,358.3,15.69,141.5,0.1986768,599.5
2017-08-28 02-PM,4320,63.52,342.27,355,15.6,144.61,0.195048,603.5
2017-08-28 01-PM,4286.98,63.81,343.7,355.05,15.88,144.6,0.194371673,600
2017-08-28 12-PM,4310.94,62.35,340.51,355.9,15.57,148.7,0.195673567,605
2017-08-28 11-AM,4320,61.52,341.39,354.39,15.62,142.23,0.19656,600
2017-08-28 10-AM,4288.8,61.69,339,357.59,15.58,135.98,0.19771368,598
2017-08-28 09-AM,4272,60.32,340,357.81,15.73,136.1,0.19937424,596
2017-08-28 08-AM,4279.01,60.66,340.5,358,15.77,141.49,0.199829767,602.1
2017-08-28 07-AM,4243.89,60.12,339.99,358,15.82,134.3,0.198019907,602.3
2017-08-28 06-AM,4221,59.8,336.31,358,15.67,132.14,0.19707849,597
2017-08-28 05-AM,4250,60.39,340,362.36,15.63,136.5,0.1984325,606
2017-08-28 04-AM,4280,61.74,345.06,363.9,16.09,139.3,0.199876,602
2017-08-28 03-AM,4304.13,61.6,349,363.45,16.24,142,0.200615499,605.03
2017-08-28 02-AM,4310.18,61.55,345.52,367.53,16.24,143.5,0.200294065,610
2017-08-28 01-AM,4294.92,61.03,346.68,357.55,16.18,129.71,0.198811847,612.5
2017-08-28 12-AM,4321.67,60.4,347.26,362.01,16.01,130.93,0.200698355,615
2017-08-27 11-PM,4338,60.81,340.98,365.3,16.12,130,0.20141334,620
2017-08-27 10-PM,4355.31,63.87,339.93,356.07,16.3,130.29,0.201999278,605
2017-08-27 09-PM,4358,63.29,338.68,357.54,16.25,129.5,0.2009038,605
2017-08-27 08-PM,4358,62.6,341,363.27,16.19,131.99,0.2035186,614.11
2017-08-27 07-PM,4357.4,61.75,340.9,364,15.9,131,0.202139786,614.3
2017-08-27 06-PM,4349,62.3,339.81,366.09,15.8,132.68,0.20079333,616
2017-08-27 05-PM,4341.84,62.5,335.4,359.94,15.8,130,0.2008101,612.25
2017-08-27 04-PM,4340.77,58.75,335.3,363.01,15.89,130.98,0.199371566,631
2017-08-27 03-PM,4332.69,57.93,334.92,362.18,15.68,128.41,0.196877434,643
2017-08-27 02-PM,4320.06,59,335.4,372.11,16.06,128.47,0.198679559,600
2017-08-27 01-PM,4328,58.93,335.47,369.24,16.08,131,0.19610168,588
2017-08-27 12-PM,4347.35,57.42,335,376.15,15.63,132.51,0.1999781,596.23
2017-08-27 11-AM,4317.1,55.4,335.4,383.13,15.57,135.06,0.202299306,583.01
2017-08-27 10-AM,4309.07,54.11,335,385.62,15.38,136.4,0.203086469,584
2017-08-27 09-AM,4318.36,54.5,332.8,383,15.41,132.68,0.205381202,592
2017-08-27 08-AM,4340,55.11,334.4,378.5,15.41,131.1,0.2062802,598
2017-08-27 07-AM,4337.98,54.73,333.21,378.5,15.54,131,0.204752656,599
2017-08-27 06-AM,4334.4,55.47,334.59,372,15.43,134.1,0.200726064,609
2017-08-27 05-AM,4342,56.5,336.17,371.89,15.57,130.5,0.1999491,608.98
2017-08-27 04-AM,4334,54.53,333,376.84,15.32,126.5,0.20231112,613.1
2017-08-27 03-AM,4369,52.8,334.64,385.26,15.18,132.04,0.20176042,618.6
2017-08-27 02-AM,4396,51.89,336.09,379,15.22,137.24,0.20577676,619.95
2017-08-27 01-AM,4335.1,51.7,335.66,384.66,15.21,138.52,0.206610866,619.6
2017-08-27 12-AM,4354.95,51.69,332.5,397,15.28,138.2,0.210082788,622
2017-08-26 11-PM,4338,51.45,331.91,404.97,15.29,138,0.21087018,623.11
2017-08-26 10-PM,4333.45,51.9,331.59,376,15.25,139.95,0.211255688,623.96
2017-08-26 09-PM,4354.13,51.62,332.5,372.29,15.3,138.22,0.21200259,624
2017-08-26 08-PM,4330.87,51.33,332.5,373,15.33,142.2,0.213598508,623.37
2017-08-26 07-PM,4315,51.14,330.31,382.65,15.25,136,0.21337675,624
2017-08-26 06-PM,4285,51.14,330.11,370.3,15.18,133.9,0.2129645,628.05
2017-08-26 05-PM,4295.08,51.22,329.86,367,15.12,133.8,0.210716625,615
2017-08-26 04-PM,4299,52.46,328.5,378,15.1,137.72,0.20755572,613
2017-08-26 03-PM,4290,50.3,330.7,371,15.04,133.33,0.2128269,623.78
2017-08-26 02-PM,4279,50.51,332.21,369,15.12,143.6,0.21069796,621.5
2017-08-26 01-PM,4261.03,50,326.56,364.37,15.1,142,0.21023922,623.7
2017-08-26 12-PM,4308,50.72,329.56,344,15.2,136.52,0.21449532,626.3
2017-08-26 11-AM,4324.56,50.6,329.5,342.5,15.22,132.4,0.215709053,629.5
2017-08-26 10-AM,4300.34,50.7,329.69,341,15.1,133,0.215877068,630.55
2017-08-26 09-AM,4313.56,50.7,330,338.42,15.17,124.19,0.214513339,633
2017-08-26 08-AM,4339,50.75,329.9,341.49,15.19,124,0.21382592,628.5
2017-08-26 07-AM,4310,50.19,327.7,343.62,15.05,117.56,0.2183877,625.7
2017-08-26 06-AM,4305.94,50.36,327,333.99,15.15,120,0.216674901,625
2017-08-26 05-AM,4290,50.17,325.57,328.9,14.96,122.25,0.2171598,625
2017-08-26 04-AM,4303,50.47,325.25,325,14.94,124.56,0.21515,626.82
2017-08-26 03-AM,4262,50.17,326,322,14.97,117.31,0.22264688,625.78
2017-08-26 02-AM,4301.01,50.3,327,314.55,15.11,119.73,0.224512722,626
2017-08-26 01-AM,4351.3,50.78,329.58,315.5,15.15,107.45,0.218609312,637.91
2017-08-26 12-AM,4352,50.78,328,315,15.16,108,0.21646848,632.01
2017-08-25 11-PM,4369.47,51.02,330,315.14,15.07,107.63,0.21781808,630.32
2017-08-25 10-PM,4325,51.05,331.26,312.7,15.15,98.9,0.2159905,623.2
2017-08-25 09-PM,4324,50.8,329.88,313,15.15,98.01,0.2157676,624
2017-08-25 08-PM,4318.78,50.77,327.6,313,15,97,0.215075244,623
2017-08-25 07-PM,4439.13,51.86,334.88,315,15.28,95.65,0.21751737,631
2017-08-25 06-PM,4416,51.9,335.37,313.4,15.18,95.83,0.21801792,628
2017-08-25 05-PM,4453.3,51.87,336.51,315,15.24,97.14,0.214159197,634
2017-08-25 04-PM,4410,51.79,334.37,311.9,15.36,97.77,0.2156049,627
2017-08-25 03-PM,4370,51.18,333.6,313.99,15.35,97.9,0.2194177,642.99
2017-08-25 02-PM,4344.98,51.22,333.5,312.5,15.16,96.2,0.218465594,640.7
2017-08-25 01-PM,4334.5,49.89,332.09,312.5,15.12,95.51,0.209746455,647
2017-08-25 12-PM,4335,50.29,331,312.19,15.24,95.55,0.2138889,659.11
2017-08-25 11-AM,4331.65,50.38,330.2,315.51,15.21,96.5,0.220264403,644.5
2017-08-25 10-AM,4359,50.78,331.34,314,15.35,97.8,0.2196936,641.8
2017-08-25 09-AM,4360,50.29,334.5,317.34,15.35,97.89,0.2258916,636.98
2017-08-25 08-AM,4345,49.74,332.7,317,15.33,97,0.2263745,634.4
2017-08-25 07-AM,4325.5,50.2,331.5,312.7,15.24,95.4,0.22016795,639.37
2017-08-25 06-AM,4312,49.5,332.78,311.61,15.24,98.5,0.22461208,622
2017-08-25 05-AM,4318,50.14,330.59,312.13,15.11,91.9,0.2258314,618.95
2017-08-25 04-AM,4335,50.2,327.93,313,15.19,88.8,0.20994405,620
2017-08-25 03-AM,4355.95,50.64,329.99,313.99,15.1,86.48,0.204991007,624.01
2017-08-25 02-AM,4356,50.64,327.5,307.1,15.24,85.49,0.20765052,629
2017-08-25 01-AM,4377,50.42,326,312.39,15.21,86.2,0.21092763,621
2017-08-25 12-AM,4321,49.8,325.02,314.26,15.19,86,0.21730309,620
2017-08-24 11-PM,4330,50.11,324.73,302.5,15.2,86.65,0.2156773,628
2017-08-24 10-PM,4231,51.4,322.5,301.99,15.3,87,0.23088567,625
2017-08-24 09-PM,4226.62,51.77,321.87,300.19,15.23,86.4,0.2264623,629
2017-08-24 08-PM,4244.3,51.59,324,302.9,15.38,85.48,0.227664252,617
2017-08-24 07-PM,4230,52.16,324.71,300.74,15.23,85.69,0.2362878,605
2017-08-24 06-PM,4211.12,51.6,321.16,301.99,15.27,83.91,0.234727829,628
2017-08-24 05-PM,4225,51.3,322,302.7,15.4,82.1,0.23731825,634
2017-08-24 04-PM,4239.8,50.6,323.57,308,15.53,79.9,0.27389108,642
2017-08-24 03-PM,4240,50.53,323.8,306.5,15.61,80,0.2735224,644
2017-08-24 02-PM,4185,51.4,323,298.29,15.61,83.41,0.2841615,641
2017-08-24 01-PM,4180.98,51.76,323.56,293,15.52,83.82,0.266286616,646.7
2017-08-24 12-PM,4185,51.68,324.95,295,15.61,84.87,0.26629155,641
2017-08-24 11-AM,4195.01,51.72,320.1,295.9,15.54,86,0.26428563,643
2017-08-24 10-AM,4170,51.85,319.6,294.84,15.45,87.76,0.273135,645
2017-08-24 09-AM,4214,51.1,321.6,295.62,15.73,85.96,0.26459706,652
2017-08-24 08-AM,4175,51.34,320,297,15.75,89.02,0.26740875,646.9
2017-08-24 07-AM,4153.85,51.61,318.92,294.47,15.45,88,0.27112179,653
2017-08-24 06-AM,4158.54,51.72,318.3,294.96,15.36,88.66,0.252714476,661.01
2017-08-24 05-AM,4121.5,51.38,318.65,292.1,15.18,87.5,0.243044855,660.5
2017-08-24 04-AM,4125,52,317,293.8,15.3,89.52,0.23978625,656.51
2017-08-24 03-AM,4141,51.94,315.53,292,15.31,91.77,0.24866705,662.3
2017-08-24 02-AM,4163,51.46,317.27,291.94,15.18,91.75,0.24507581,668
2017-08-24 01-AM,4138.4,52.45,316.77,292,15.35,92.2,0.256291112,672.3
2017-08-24 12-AM,4136,54.1,316.5,291,15.26,90.37,0.24592656,675
2017-08-23 11-PM,4135,51.68,315.13,293.15,15.44,88.56,0.26145605,663
2017-08-23 10-PM,4087,52.41,315.1,291.48,15.38,89.5,0.24256345,653
2017-08-23 09-PM,4121.73,56.84,316,291.68,15.32,87.3,0.22669515,650.69
2017-08-23 08-PM,4121.5,49.6,317.3,289,15.7,90,0.24885617,662
2017-08-23 07-PM,4160.11,47.66,320.33,293,16,91,0.275565686,661.11
2017-08-23 06-PM,4175,47.51,319.96,292.64,16.3,91.67,0.286238,664.5
2017-08-23 05-PM,4215,47.25,320.12,294,16.3,92.17,0.2813091,663.45
2017-08-23 04-PM,4200.1,47.4,319.2,293,15.77,90.47,0.28434677,670
2017-08-23 03-PM,4180.82,47.25,319.26,289.9,15.61,92.23,0.289689018,667.3
2017-08-23 02-PM,4189.9,47.1,316,292,15.39,92.25,0.287636635,658
2017-08-23 01-PM,4200,46.98,318.22,291.01,15.66,93.93,0.282114,660.2
2017-08-23 12-PM,4219,47.01,320.2,294,15.62,94.1,0.27917123,660
2017-08-23 11-AM,4220,47.78,321,294,15.65,97.77,0.2811364,667
2017-08-23 10-AM,4233,47.93,322.69,296.05,16.15,96.5,0.27620325,662
2017-08-23 09-AM,4151,47.22,321.9,294,14.44,100.05,0.28666806,666
2017-08-23 08-AM,4117.38,46.9,321.1,294.99,14.43,96.56,0.292169285,669.17
2017-08-23 07-AM,4100,46.6,321,294.88,14.41,98.26,0.282326,672.59
2017-08-23 06-AM,4068.6,46.41,318.93,292,14.49,96.26,0.284883372,680
2017-08-23 05-AM,4100,46.5,322,291.54,14.5,90.78,0.279292,662
2017-08-23 04-AM,4081,46,315.98,288.27,14.29,87,0.29007748,659
2017-08-23 03-AM,4089.21,46.15,315.55,290.5,14.38,90.7,0.264980808,677
2017-08-23 02-AM,4110.62,46.44,314,294,14.36,90.05,0.251199988,682
2017-08-23 01-AM,4043.01,46.1,311,293,14.33,87.6,0.236394795,700
2017-08-23 12-AM,4064.52,46.15,310.23,290.1,14.4,89.95,0.24192023,680
2017-08-22 11-PM,3984,46,310.27,284,14.08,89,0.23378112,689
2017-08-22 10-PM,4021,45.7,308.87,284.5,14.01,87.4,0.2497041,650.73
2017-08-22 09-PM,4035,45.66,311.5,287.96,14.3,85.23,0.2519454,664.99
2017-08-22 08-PM,4058.46,45.47,307,282.52,13.9,85.9,0.251543351,641
2017-08-22 07-PM,4065.51,45.65,312,285.98,14.15,86.7,0.229782625,655.9
2017-08-22 06-PM,3955.8,45.67,313.31,282.75,14.1,87.25,0.227102478,673
2017-08-22 05-PM,3942,45.88,316,288.66,14.19,87.5,0.22859658,641
