Date,DASH/BTC,ETC/BTC,ETH/BTC,LTC/BTC,XMR/BTC,XRP/BTC
2017-12-03 04-PM,0.06694,0.002604,0.04068,0.008787,0.01727,0.000021620
2017-12-03 03-PM,0.0675,0.002575,0.04088,0.008849,0.01739,0.000021800
2017-12-03 02-PM,0.06734,0.002573,0.04082,0.008826,0.01744,0.000021800
2017-12-03 01-PM,0.0682,0.002592,0.04086,0.008828,0.0175,0.000021860
2017-12-03 12-PM,0.0687,0.002576,0.04118,0.00885,0.01758,0.000022100
2017-12-03 11-AM,0.06919,0.002635,0.04181,0.008957,0.01804,0.000022440
2017-12-03 10-AM,0.06943,0.002635,0.04189,0.008989,0.01845,0.000022270
2017-12-03 09-AM,0.06908,0.002633,0.04185,0.008965,0.01792,0.000022270
2017-12-03 08-AM,0.06921,0.002641,0.04189,0.00892,0.0178,0.000022290
2017-12-03 07-AM,0.06942,0.002637,0.04189,0.009,0.0176,0.000022380
2017-12-03 06-AM,0.06969,0.002642,0.0418,0.009043,0.0176,0.000022340
2017-12-03 05-AM,0.0694,0.002602,0.0417,0.009023,0.01767,0.000022190
2017-12-03 04-AM,0.0697,0.002634,0.04147,0.009022,0.01806,0.000022190
2017-12-03 03-AM,0.06931,0.002611,0.0418,0.008964,0.0184,0.000022260
2017-12-03 02-AM,0.06929,0.002618,0.04191,0.009015,0.01842,0.000022320
2017-12-03 01-AM,0.07002,0.00264,0.04198,0.009058,0.01833,0.000022300
2017-12-03 12-AM,0.07021,0.002659,0.04181,0.009067,0.01836,0.000022480
2017-12-02 11-PM,0.06957,0.002654,0.04182,0.009104,0.01784,0.000022330
2017-12-02 10-PM,0.0689,0.002647,0.04166,0.00904,0.0174,0.000022330
2017-12-02 09-PM,0.06981,0.002647,0.0418,0.009143,0.01741,0.000022330
2017-12-02 08-PM,0.06978,0.002656,0.04207,0.009158,0.01723,0.000022400
2017-12-02 07-PM,0.06962,0.002673,0.0421,0.009145,0.01737,0.000022400
2017-12-02 06-PM,0.07055,0.002667,0.04201,0.009146,0.0171,0.000022530
2017-12-02 05-PM,0.07071,0.002659,0.04199,0.009033,0.01713,0.000022350
2017-12-02 04-PM,0.0708,0.002648,0.042,0.009085,0.01716,0.000022520
2017-12-02 03-PM,0.07012,0.002638,0.042,0.009075,0.01722,0.000022360
2017-12-02 02-PM,0.06985,0.002639,0.04178,0.00906,0.01707,0.000022400
2017-12-02 01-PM,0.07,0.002673,0.0417,0.009059,0.01719,0.000022310
2017-12-02 12-PM,0.07,0.002682,0.04204,0.009007,0.01719,0.000022430
2017-12-02 11-AM,0.07,0.002705,0.04192,0.009056,0.01703,0.000022370
2017-12-02 10-AM,0.06921,0.002714,0.04208,0.009137,0.01706,0.000022420
2017-12-02 09-AM,0.0696,0.002728,0.04232,0.009261,0.0171,0.000022570
2017-12-02 08-AM,0.0705,0.002742,0.04239,0.009362,0.01719,0.000022580
2017-12-02 07-AM,0.07053,0.002745,0.04259,0.00935,0.01715,0.000022600
2017-12-02 06-AM,0.0707,0.002746,0.04231,0.009177,0.01719,0.000022570
2017-12-02 05-AM,0.07059,0.002741,0.04212,0.009114,0.01722,0.000022720
2017-12-02 04-AM,0.0703,0.002757,0.0422,0.009103,0.01725,0.000022670
2017-12-02 03-AM,0.06935,0.002787,0.0421,0.00905,0.01733,0.000022430
2017-12-02 02-AM,0.0708,0.002779,0.04221,0.00898,0.01741,0.000022580
2017-12-02 01-AM,0.0715,0.002716,0.04216,0.008984,0.01729,0.000022690
2017-12-02 12-AM,0.0722,0.002753,0.04245,0.008983,0.01742,0.000022820
2017-12-01 11-PM,0.07227,0.00277,0.0425,0.009025,0.01743,0.000023000
2017-12-01 10-PM,0.07252,0.002747,0.04271,0.009107,0.01734,0.000022940
2017-12-01 09-PM,0.07279,0.002762,0.04325,0.00911,0.01731,0.000023020
2017-12-01 08-PM,0.074,0.00273,0.0432,0.009155,0.01749,0.000023250
2017-12-01 07-PM,0.07417,0.002738,0.04313,0.00898,0.01742,0.000023400
2017-12-01 06-PM,0.0732,0.002742,0.0431,0.00889,0.01756,0.000023430
2017-12-01 05-PM,0.07269,0.002721,0.04258,0.00873,0.0175,0.000023100
2017-12-01 04-PM,0.07202,0.002685,0.04266,0.008745,0.01763,0.000023000
2017-12-01 03-PM,0.07194,0.00269,0.04252,0.008502,0.01745,0.000023000
2017-12-01 02-PM,0.072,0.00268,0.04271,0.00852,0.01725,0.000022870
2017-12-01 01-PM,0.07444,0.00281,0.0437,0.008657,0.01774,0.000023570
2017-12-01 12-PM,0.0749,0.002611,0.04349,0.00864,0.01775,0.000023620
2017-12-01 11-AM,0.07591,0.002613,0.04367,0.00868,0.01779,0.000023690
2017-12-01 10-AM,0.07452,0.002616,0.04332,0.008605,0.0178,0.000023610
2017-12-01 09-AM,0.07749,0.002583,0.0436,0.008638,0.01783,0.000023800
2017-12-01 08-AM,0.07846,0.00258,0.04401,0.008627,0.01784,0.000023880
2017-12-01 07-AM,0.078,0.002588,0.04426,0.008713,0.01779,0.000024000
2017-12-01 06-AM,0.07833,0.002583,0.04434,0.008665,0.01765,0.000023790
2017-12-01 05-AM,0.0783,0.002593,0.04391,0.0086,0.01762,0.000023690
2017-12-01 04-AM,0.07939,0.00258,0.0441,0.008658,0.01726,0.000024070
2017-12-01 03-AM,0.07908,0.002557,0.04392,0.008623,0.01732,0.000023880
2017-12-01 02-AM,0.078,0.002547,0.0439,0.008663,0.01741,0.000023990
2017-12-01 01-AM,0.07735,0.002559,0.04376,0.008627,0.01749,0.000023770
2017-12-01 12-AM,0.07659,0.002606,0.04377,0.008669,0.01752,0.000023750
2017-11-30 11-PM,0.07772,0.002664,0.04434,0.00883,0.01776,0.000024030
2017-11-30 10-PM,0.078,0.002675,0.04459,0.008654,0.01762,0.000024240
2017-11-30 09-PM,0.07799,0.002632,0.04451,0.00869,0.01735,0.000024300
2017-11-30 08-PM,0.0764,0.002682,0.04409,0.008521,0.01725,0.000024000
2017-11-30 07-PM,0.07717,0.002478,0.04379,0.008403,0.01696,0.000024090
2017-11-30 06-PM,0.0766,0.002461,0.04358,0.008412,0.01697,0.000023840
2017-11-30 05-PM,0.079,0.002467,0.04389,0.008459,0.01706,0.000024130
2017-11-30 04-PM,0.07669,0.002446,0.04361,0.00839,0.01723,0.000024220
2017-11-30 03-PM,0.077,0.002459,0.04358,0.008501,0.0171,0.000023840
2017-11-30 02-PM,0.0747,0.002459,0.04368,0.008449,0.01724,0.000024390
2017-11-30 01-PM,0.07468,0.002485,0.04339,0.008498,0.01757,0.000023980
2017-11-30 12-PM,0.0792,0.002493,0.04381,0.008561,0.01794,0.000024070
2017-11-30 11-AM,0.0789,0.002494,0.04419,0.008557,0.0181,0.000024150
2017-11-30 10-AM,0.0802,0.002494,0.04374,0.008579,0.01844,0.000023620
2017-11-30 09-AM,0.07501,0.002524,0.04328,0.008586,0.01745,0.000023370
2017-11-30 08-AM,0.0734,0.002479,0.0432,0.008567,0.01745,0.000023450
2017-11-30 07-AM,0.07382,0.002472,0.04263,0.008555,0.01741,0.000023370
2017-11-30 06-AM,0.07079,0.002477,0.04278,0.008519,0.01731,0.000023180
2017-11-30 05-AM,0.07189,0.00251,0.04278,0.00867,0.01778,0.000023140
2017-11-30 04-AM,0.0674,0.002566,0.04328,0.008616,0.01724,0.000023210
2017-11-30 03-AM,0.06607,0.002577,0.04287,0.008565,0.01752,0.000023470
2017-11-30 02-AM,0.06646,0.0026,0.04294,0.008629,0.0179,0.000023650
2017-11-30 01-AM,0.06968,0.002606,0.0438,0.008742,0.01755,0.000024040
2017-11-30 12-AM,0.068,0.00248,0.0432,0.008553,0.0171,0.000024150
2017-11-29 11-PM,0.06911,0.002522,0.04357,0.008616,0.0171,0.000023890
2017-11-29 10-PM,0.06876,0.002625,0.04352,0.008856,0.01753,0.000024230
2017-11-29 09-PM,0.068,0.002465,0.0441,0.008694,0.01749,0.000024330
2017-11-29 08-PM,0.06737,0.002532,0.04488,0.008722,0.01711,0.000024400
2017-11-29 07-PM,0.06554,0.002655,0.04562,0.009143,0.01725,0.000024730
2017-11-29 06-PM,0.06607,0.002641,0.04534,0.009183,0.01773,0.000024430
2017-11-29 05-PM,0.0671,0.002622,0.04515,0.00913,0.01741,0.000024140
2017-11-29 04-PM,0.06651,0.002659,0.04487,0.00916,0.01752,0.000024070
2017-11-29 03-PM,0.06505,0.00266,0.04507,0.00909,0.01771,0.000024110
2017-11-29 02-PM,0.06488,0.002672,0.04487,0.009185,0.01789,0.000024180
2017-11-29 01-PM,0.06732,0.0027,0.04648,0.009259,0.01907,0.000024400
2017-11-29 12-PM,0.06356,0.002734,0.04406,0.009159,0.018,0.000024240
2017-11-29 11-AM,0.0613,0.002827,0.0439,0.009002,0.01757,0.000024310
2017-11-29 10-AM,0.0597,0.002792,0.044,0.009,0.01771,0.000024690
2017-11-29 09-AM,0.05952,0.002803,0.04427,0.009125,0.01814,0.000024670
2017-11-29 08-AM,0.05904,0.002765,0.04443,0.00916,0.01796,0.000025000
2017-11-29 07-AM,0.05998,0.002682,0.04446,0.00909,0.01782,0.000024860
2017-11-29 06-AM,0.0615,0.002678,0.04556,0.009249,0.01851,0.000025630
2017-11-29 05-AM,0.05955,0.00277,0.04545,0.009366,0.01841,0.000025600
2017-11-29 04-AM,0.06034,0.002865,0.04592,0.00945,0.01914,0.000025920
2017-11-29 03-AM,0.06297,0.00288,0.04692,0.009718,0.0194,0.000026650
2017-11-29 02-AM,0.06098,0.003,0.04649,0.00979,0.0192,0.000026980
2017-11-29 01-AM,0.06137,0.00314,0.04732,0.009494,0.01986,0.000027980
2017-11-29 12-AM,0.0616,0.003181,0.04696,0.009525,0.01983,0.000028200
2017-11-28 11-PM,0.06134,0.003256,0.04704,0.009431,0.01908,0.000027390
2017-11-28 10-PM,0.0621,0.00318,0.04738,0.009379,0.01887,0.000026970
2017-11-28 09-PM,0.06262,0.003236,0.0475,0.009418,0.01952,0.000027240
2017-11-28 08-PM,0.06156,0.003212,0.0468,0.009459,0.0195,0.000026510
2017-11-28 07-PM,0.06103,0.003124,0.04665,0.009462,0.01829,0.000026670
2017-11-28 06-PM,0.06163,0.003136,0.04689,0.0093,0.01838,0.000026790
2017-11-28 05-PM,0.06179,0.003158,0.04713,0.009296,0.01855,0.000026930
2017-11-28 04-PM,0.06173,0.003245,0.04729,0.009262,0.01862,0.000026910
2017-11-28 03-PM,0.06168,0.00326,0.04745,0.009237,0.0183,0.000026300
2017-11-28 02-PM,0.062,0.00335,0.04774,0.009212,0.01856,0.000026160
2017-11-28 01-PM,0.0609,0.003009,0.0465,0.00917,0.0184,0.000025360
2017-11-28 12-PM,0.06131,0.003099,0.04709,0.00928,0.0186,0.000025790
2017-11-28 11-AM,0.06277,0.003202,0.04788,0.009314,0.01876,0.000026260
2017-11-28 10-AM,0.06206,0.003029,0.04781,0.009343,0.01901,0.000026270
2017-11-28 09-AM,0.06241,0.002883,0.04815,0.009297,0.01886,0.000026170
2017-11-28 08-AM,0.06294,0.002878,0.048,0.009325,0.01877,0.000026580
2017-11-28 07-AM,0.06276,0.002894,0.04816,0.009338,0.01836,0.000026220
2017-11-28 06-AM,0.06283,0.002819,0.04812,0.0093,0.01829,0.000026000
2017-11-28 05-AM,0.06412,0.002888,0.04847,0.009492,0.01849,0.000026500
2017-11-28 04-AM,0.06447,0.002961,0.04883,0.009366,0.0183,0.000027230
2017-11-28 03-AM,0.06444,0.002905,0.04901,0.009355,0.01815,0.000027640
2017-11-28 02-AM,0.06373,0.002832,0.04892,0.00925,0.0178,0.000026350
2017-11-28 01-AM,0.06404,0.002595,0.04869,0.009293,0.0181,0.000025760
2017-11-28 12-AM,0.06403,0.002534,0.04881,0.009311,0.01778,0.000025470
2017-11-27 11-PM,0.06536,0.002615,0.0492,0.009321,0.0172,0.000025750
2017-11-27 10-PM,0.06465,0.002652,0.04918,0.009302,0.0173,0.000025660
2017-11-27 09-PM,0.06531,0.002644,0.0492,0.00931,0.0173,0.000025830
2017-11-27 08-PM,0.06523,0.002659,0.0493,0.009271,0.01733,0.000025890
2017-11-27 07-PM,0.06555,0.002595,0.04936,0.009349,0.01743,0.000025910
2017-11-27 06-PM,0.065,0.0026,0.04912,0.009289,0.0174,0.000025730
2017-11-27 05-PM,0.06522,0.002588,0.04929,0.00929,0.01723,0.000025860
2017-11-27 04-PM,0.065,0.0026,0.04945,0.009412,0.01709,0.000025740
2017-11-27 03-PM,0.06498,0.00249,0.04976,0.009365,0.01706,0.000025830
2017-11-27 02-PM,0.06513,0.002462,0.04966,0.009315,0.01688,0.000025670
2017-11-27 01-PM,0.06488,0.002339,0.04932,0.009273,0.01688,0.000025590
2017-11-27 12-PM,0.06394,0.002255,0.0494,0.009358,0.01685,0.000025720
2017-11-27 11-AM,0.06419,0.00225,0.04915,0.009391,0.0167,0.000025670
2017-11-27 10-AM,0.06464,0.00227,0.04937,0.00925,0.01693,0.000025650
2017-11-27 09-AM,0.0648,0.002253,0.04976,0.009416,0.01682,0.000025580
2017-11-27 08-AM,0.06527,0.002272,0.05001,0.009458,0.01705,0.000025840
2017-11-27 07-AM,0.06581,0.002303,0.05072,0.0096,0.01701,0.000025970
2017-11-27 06-AM,0.06555,0.002279,0.05022,0.009501,0.01736,0.000026310
2017-11-27 05-AM,0.0653,0.002279,0.05004,0.0094,0.01693,0.000025860
2017-11-27 04-AM,0.06516,0.00227,0.04923,0.009357,0.017,0.000025950
2017-11-27 03-AM,0.06493,0.00226,0.049,0.00905,0.01692,0.000025870
2017-11-27 02-AM,0.06489,0.00225,0.04909,0.009019,0.0169,0.000025720
2017-11-27 01-AM,0.06503,0.002268,0.0488,0.008971,0.01713,0.000025950
2017-11-27 12-AM,0.06662,0.002338,0.05059,0.00918,0.0175,0.000026390
2017-11-26 11-PM,0.06689,0.002314,0.05025,0.009194,0.01745,0.000026610
2017-11-26 10-PM,0.06747,0.002328,0.04992,0.009219,0.01754,0.000026680
2017-11-26 09-PM,0.06666,0.002311,0.0495,0.009135,0.01757,0.000026620
2017-11-26 08-PM,0.0666,0.002324,0.04935,0.00916,0.01764,0.000026600
2017-11-26 07-PM,0.065,0.002267,0.04776,0.008939,0.0172,0.000026120
2017-11-26 06-PM,0.06686,0.002323,0.04926,0.009227,0.01758,0.000026470
2017-11-26 05-PM,0.0661,0.0023,0.04844,0.0091,0.01719,0.000026590
2017-11-26 04-PM,0.0687,0.002354,0.0502,0.009414,0.01758,0.000027200
2017-11-26 03-PM,0.06922,0.002423,0.051,0.009539,0.01791,0.000027660
2017-11-26 02-PM,0.0697,0.002425,0.0512,0.009556,0.01802,0.000027680
2017-11-26 01-PM,0.06964,0.002415,0.0515,0.009629,0.01809,0.000027590
2017-11-26 12-PM,0.06968,0.002436,0.05144,0.009715,0.01809,0.000027750
2017-11-26 11-AM,0.07072,0.002395,0.05146,0.009698,0.01801,0.000027980
2017-11-26 10-AM,0.06977,0.002396,0.05145,0.009642,0.0179,0.000027680
2017-11-26 09-AM,0.06938,0.00241,0.0516,0.009703,0.01814,0.000028030
2017-11-26 08-AM,0.06918,0.002356,0.051,0.009457,0.01791,0.000028000
2017-11-26 07-AM,0.0692,0.002311,0.04972,0.009335,0.0177,0.000028010
2017-11-26 06-AM,0.07126,0.002366,0.05091,0.009574,0.01812,0.000028330
2017-11-26 05-AM,0.07129,0.002378,0.05078,0.0095,0.01833,0.000028470
2017-11-26 04-AM,0.07234,0.002397,0.0516,0.009785,0.01861,0.000028360
2017-11-26 03-AM,0.07189,0.002411,0.0522,0.009876,0.01866,0.000028550
2017-11-26 02-AM,0.07099,0.002425,0.052,0.009786,0.01856,0.000028470
2017-11-26 01-AM,0.07119,0.00237,0.0512,0.0097,0.01846,0.000028550
2017-11-26 12-AM,0.07252,0.002432,0.05285,0.0101,0.01913,0.000028880
2017-11-25 11-PM,0.07396,0.002511,0.05392,0.01008,0.01926,0.000029140
2017-11-25 10-PM,0.07427,0.002535,0.05396,0.00994,0.01919,0.000029240
2017-11-25 09-PM,0.07289,0.002536,0.05398,0.009818,0.0192,0.000029320
2017-11-25 08-PM,0.07261,0.002561,0.05401,0.009827,0.01937,0.000029210
2017-11-25 07-PM,0.0731,0.002549,0.0541,0.009655,0.01915,0.000029260
2017-11-25 06-PM,0.0724,0.002525,0.05355,0.00976,0.0194,0.000029230
2017-11-25 05-PM,0.073,0.002548,0.05418,0.009848,0.01946,0.000029540
2017-11-25 04-PM,0.07368,0.002577,0.055,0.00976,0.01957,0.000029180
2017-11-25 03-PM,0.07278,0.002603,0.055,0.00977,0.01957,0.000028930
2017-11-25 02-PM,0.0735,0.002524,0.05494,0.009755,0.01959,0.000028920
2017-11-25 01-PM,0.071,0.002471,0.05385,0.00939,0.01906,0.000028870
2017-11-25 12-PM,0.07,0.002519,0.0552,0.009615,0.01945,0.000028910
2017-11-25 11-AM,0.07034,0.002505,0.05457,0.009378,0.01915,0.000028930
2017-11-25 10-AM,0.0695,0.00246,0.05422,0.00926,0.01911,0.000028890
2017-11-25 09-AM,0.07071,0.00245,0.0551,0.00927,0.01941,0.000028930
2017-11-25 08-AM,0.0717,0.002499,0.05617,0.009492,0.0198,0.000029340
2017-11-25 07-AM,0.07136,0.002548,0.0573,0.009622,0.01965,0.000030000
2017-11-25 06-AM,0.07064,0.00253,0.05642,0.009602,0.01961,0.000030070
2017-11-25 05-AM,0.0714,0.002581,0.0564,0.00954,0.01957,0.000030090
2017-11-25 04-AM,0.07021,0.002488,0.05595,0.009559,0.01954,0.000030270
2017-11-25 03-AM,0.07131,0.002515,0.05716,0.009557,0.01968,0.000030010
2017-11-25 02-AM,0.0713,0.002567,0.05774,0.009565,0.01981,0.000030450
2017-11-25 01-AM,0.0735,0.002628,0.0582,0.009664,0.01999,0.000029730
2017-11-25 12-AM,0.0682,0.00255,0.05746,0.009468,0.01929,0.000029730
2017-11-24 11-PM,0.06852,0.002474,0.0559,0.009224,0.0196,0.000029590
2017-11-24 10-PM,0.06823,0.002442,0.05559,0.009193,0.01961,0.000029240
2017-11-24 09-PM,0.06857,0.002424,0.05629,0.009242,0.01946,0.000029280
2017-11-24 08-PM,0.0682,0.002419,0.05566,0.009231,0.01936,0.000029480
2017-11-24 07-PM,0.06789,0.00238,0.05451,0.009189,0.01956,0.000029550
2017-11-24 06-PM,0.06875,0.002409,0.0554,0.009309,0.01954,0.000029400
2017-11-24 05-PM,0.06862,0.00247,0.05557,0.00924,0.01967,0.000029550
2017-11-24 04-PM,0.06834,0.002268,0.05577,0.009235,0.0194,0.000029530
2017-11-24 03-PM,0.06777,0.002236,0.05358,0.009217,0.01906,0.000029280
2017-11-24 02-PM,0.06743,0.00225,0.05368,0.009205,0.01908,0.000029520
2017-11-24 01-PM,0.06739,0.002215,0.05295,0.009015,0.01926,0.000029620
2017-11-24 12-PM,0.06748,0.002188,0.0507,0.008881,0.019,0.000029380
2017-11-24 11-AM,0.06826,0.002231,0.05101,0.00906,0.01923,0.000029550
2017-11-24 10-AM,0.0672,0.002216,0.05,0.00894,0.01913,0.000029040
2017-11-24 09-AM,0.06666,0.002149,0.04892,0.008925,0.01898,0.000028660
2017-11-24 08-AM,0.067,0.002155,0.04934,0.008929,0.01913,0.000029290
2017-11-24 07-AM,0.0681,0.002205,0.04985,0.008995,0.01935,0.000029860
2017-11-24 06-AM,0.069,0.002229,0.05114,0.009116,0.01957,0.000030470
2017-11-24 05-AM,0.0696,0.002247,0.05072,0.009135,0.01975,0.000030440
2017-11-24 04-AM,0.0703,0.002247,0.05085,0.009102,0.01956,0.000030390
2017-11-24 03-AM,0.06987,0.002261,0.05086,0.009186,0.01983,0.000030160
2017-11-24 02-AM,0.07114,0.002255,0.051,0.009144,0.01967,0.000030420
2017-11-24 01-AM,0.07001,0.002254,0.05081,0.009103,0.01974,0.000030070
2017-11-24 12-AM,0.0703,0.002238,0.05092,0.009056,0.01968,0.000030220
2017-11-23 11-PM,0.06987,0.002261,0.05209,0.009166,0.02008,0.000030250
2017-11-23 10-PM,0.0698,0.002271,0.05117,0.009228,0.02019,0.000030310
2017-11-23 09-PM,0.07072,0.00229,0.0514,0.00928,0.02025,0.000030550
2017-11-23 08-PM,0.0701,0.002285,0.05157,0.009229,0.02021,0.000030670
2017-11-23 07-PM,0.07025,0.00228,0.05179,0.00935,0.02026,0.000031040
2017-11-23 06-PM,0.0695,0.002262,0.0517,0.009327,0.02029,0.000030650
2017-11-23 05-PM,0.06928,0.002246,0.05047,0.009324,0.02021,0.000030850
2017-11-23 04-PM,0.06905,0.002239,0.05035,0.009233,0.01995,0.000030190
2017-11-23 03-PM,0.06892,0.002261,0.05016,0.0092,0.01984,0.000029540
2017-11-23 02-PM,0.06983,0.002227,0.04822,0.009045,0.01949,0.000029380
2017-11-23 01-PM,0.06901,0.002247,0.04802,0.009105,0.01961,0.000029650
2017-11-23 12-PM,0.06843,0.002254,0.04919,0.009023,0.01968,0.000029490
2017-11-23 11-AM,0.06881,0.002283,0.04883,0.008835,0.01954,0.000029360
2017-11-23 10-AM,0.06777,0.002181,0.04798,0.008739,0.01952,0.000029250
2017-11-23 09-AM,0.0684,0.002178,0.04738,0.008704,0.0194,0.000029080
2017-11-23 08-AM,0.06829,0.002173,0.04668,0.00871,0.01929,0.000029420
2017-11-23 07-AM,0.06855,0.002169,0.04634,0.0087,0.01954,0.000029320
2017-11-23 06-AM,0.06863,0.002172,0.04636,0.008718,0.01952,0.000029100
2017-11-23 05-AM,0.06835,0.002185,0.0463,0.008712,0.01988,0.000029110
2017-11-23 04-AM,0.06851,0.00219,0.04616,0.008724,0.01968,0.000029000
2017-11-23 03-AM,0.06975,0.002184,0.0463,0.008725,0.01997,0.000029010
2017-11-23 02-AM,0.0691,0.002185,0.04579,0.008708,0.0201,0.000028930
2017-11-23 01-AM,0.07,0.00219,0.0463,0.008788,0.02038,0.000029050
2017-11-23 12-AM,0.07031,0.002178,0.04634,0.008731,0.02005,0.000028950
2017-11-22 11-PM,0.0697,0.002194,0.04571,0.008693,0.01985,0.000029150
2017-11-22 10-PM,0.0712,0.002183,0.04532,0.00871,0.02083,0.000029350
2017-11-22 09-PM,0.07028,0.002164,0.04512,0.008688,0.02,0.000029080
2017-11-22 08-PM,0.06944,0.00217,0.04488,0.008672,0.01935,0.000028780
2017-11-22 07-PM,0.069,0.002181,0.0451,0.008695,0.01922,0.000028910
2017-11-22 06-PM,0.0682,0.002171,0.04485,0.0087,0.01883,0.000028960
2017-11-22 05-PM,0.06819,0.002155,0.04469,0.008622,0.01888,0.000028880
2017-11-22 04-PM,0.06747,0.002167,0.04435,0.00863,0.01862,0.000028560
2017-11-22 03-PM,0.0681,0.002163,0.04435,0.008588,0.01846,0.000028440
2017-11-22 02-PM,0.06746,0.002156,0.04434,0.008595,0.01859,0.000028540
2017-11-22 01-PM,0.0696,0.002164,0.0443,0.008621,0.01888,0.000028410
2017-11-22 12-PM,0.0693,0.002167,0.04427,0.00861,0.01873,0.000028340
2017-11-22 11-AM,0.06711,0.002162,0.04417,0.008605,0.01856,0.000028330
2017-11-22 10-AM,0.06835,0.002174,0.0444,0.008649,0.0181,0.000028400
2017-11-22 09-AM,0.067,0.002178,0.0444,0.008587,0.01783,0.000028520
2017-11-22 08-AM,0.06459,0.002184,0.04461,0.008584,0.01762,0.000028700
2017-11-22 07-AM,0.06329,0.002188,0.04475,0.0086,0.01783,0.000028670
2017-11-22 06-AM,0.06228,0.002188,0.04468,0.008623,0.01791,0.000028850
2017-11-22 05-AM,0.06304,0.002204,0.04461,0.008624,0.01791,0.000028740
2017-11-22 04-AM,0.06224,0.002198,0.04446,0.008625,0.01818,0.000028640
2017-11-22 03-AM,0.0615,0.002183,0.04426,0.00862,0.01761,0.000028590
2017-11-22 02-AM,0.0613,0.002186,0.04438,0.008627,0.01749,0.000028650
2017-11-22 01-AM,0.06167,0.002187,0.04455,0.008637,0.01752,0.000028640
2017-11-22 12-AM,0.06092,0.002182,0.0445,0.008636,0.01757,0.000028590
2017-11-21 11-PM,0.06107,0.002199,0.04477,0.008641,0.01734,0.000028900
2017-11-21 10-PM,0.06147,0.002197,0.04478,0.008644,0.01727,0.000028860
2017-11-21 09-PM,0.0606,0.002196,0.04471,0.008626,0.01714,0.000028770
2017-11-21 08-PM,0.0614,0.002202,0.04484,0.008642,0.0172,0.000028650
2017-11-21 07-PM,0.0609,0.00218,0.0444,0.008635,0.0172,0.000028500
2017-11-21 06-PM,0.06128,0.002178,0.04452,0.008611,0.01699,0.000028420
2017-11-21 05-PM,0.0598,0.002181,0.04424,0.008591,0.01669,0.000028470
2017-11-21 04-PM,0.06025,0.002204,0.04428,0.008616,0.01669,0.000028260
2017-11-21 03-PM,0.0615,0.002195,0.04441,0.008581,0.01675,0.000028290
2017-11-21 02-PM,0.06296,0.00222,0.04475,0.008653,0.01673,0.000028900
2017-11-21 01-PM,0.05875,0.002229,0.04464,0.008648,0.01662,0.000029290
2017-11-21 12-PM,0.05837,0.002207,0.04486,0.00865,0.01664,0.000029140
2017-11-21 11-AM,0.05821,0.002193,0.04459,0.008663,0.01663,0.000029370
2017-11-21 10-AM,0.05721,0.002194,0.04418,0.00863,0.01659,0.000029200
2017-11-21 09-AM,0.0571,0.0022,0.04453,0.008643,0.01673,0.000029220
2017-11-21 08-AM,0.05754,0.002202,0.0444,0.00866,0.01678,0.000029420
2017-11-21 07-AM,0.0587,0.002207,0.04427,0.008662,0.01677,0.000029500
2017-11-21 06-AM,0.05918,0.002206,0.04468,0.008691,0.01679,0.000029310
2017-11-21 05-AM,0.05908,0.002215,0.04463,0.008651,0.01698,0.000029300
2017-11-21 04-AM,0.0579,0.002214,0.04478,0.008671,0.01674,0.000029540
2017-11-21 03-AM,0.05879,0.00226,0.04546,0.008832,0.01697,0.000029710
2017-11-21 02-AM,0.0594,0.002239,0.04465,0.008797,0.01698,0.000029430
2017-11-21 01-AM,0.05963,0.002238,0.04454,0.008763,0.01694,0.000029320
2017-11-21 12-AM,0.0578,0.00224,0.0446,0.008769,0.01652,0.000029290
2017-11-20 11-PM,0.05424,0.002258,0.04476,0.008804,0.01691,0.000029600
2017-11-20 10-PM,0.0541,0.002274,0.04501,0.008797,0.01691,0.000029670
2017-11-20 09-PM,0.05417,0.002285,0.04454,0.008826,0.01695,0.000029810
2017-11-20 08-PM,0.05426,0.002273,0.04456,0.008788,0.01706,0.000029680
2017-11-20 07-PM,0.05454,0.002282,0.04465,0.008811,0.01716,0.000029620
2017-11-20 06-PM,0.05408,0.002268,0.04406,0.008719,0.0168,0.000029500
2017-11-20 05-PM,0.05409,0.002278,0.04419,0.008742,0.01682,0.000029360
2017-11-20 04-PM,0.05392,0.00228,0.04415,0.008763,0.01636,0.000029460
2017-11-20 03-PM,0.0539,0.002253,0.04403,0.008713,0.01617,0.000029350
