Jul.Day,YYYY/MM/DD,Wdy,INR/USD,IDR/USD,IEP/USD,ILS/USD,ITL/USD,JMD/USD,JPY/USD,JOD/USD,KWD/USD,LBP/USD,LUF/USD,MYR/USD,MTL/USD,MXN/USD,MAD/USD,NZD/USD,NOK/USD,XCB/USD,XCT/USD,PKR/USD
2454251,5/30/2007,Wed,40.535,8814.7,0.58693,4.0505,1443,68.148,121.487,0.70959,0.289,1512.5,30.063,3.401,0.32005,10.8124,8.33,1.3691,6.0723,0.0147842,0.0157555,60.757
2454252,5/31/2007,Thu,40.374,8842.1,0.58547,4.0665,1439.4,68.185,121.759,0.7087,0.28848,1512.5,29.989,3.3987,0.31919,10.7387,8.3131,1.3579,6.0412,0.014667,0.0156201,60.755
2454253,6/1/2007,Fri,40.258,8836.7,0.58602,4.0675,1440.8,68.185,122.109,0.70807,0.28818,1512.5,30.016,3.3987,0.31906,10.7122,8.3169,1.345,6.0284,0.0145666,0.0153633,60.733
2454256,6/4/2007,Mon,40.213,8743.8,0.58391,4.0677,1435.6,68.185,121.736,0.70823,0.28809,1512.5,29.909,3.3954,0.31788,10.7465,8.3045,1.3384,5.9842,0.0141044,0.0151126,60.875
2454257,6/5/2007,Tue,40.296,8765.3,0.58229,4.0761,1431.6,68.185,121.49,0.7069,0.28745,1512.5,29.825,3.4059,0.31678,10.7971,8.273,1.3307,5.9718,0.0140135,0.0152369,60.64
2454258,6/6/2007,Wed,40.42,8895.8,0.58379,4.1191,1435.3,68.192,121.079,0.7089,0.28826,1512.5,29.903,3.4204,0.31808,10.8574,8.3027,1.3326,5.9909,0.013986,0.0151584,60.734
2454259,6/7/2007,Thu,40.523,8844.2,0.58528,4.1685,1438.9,68.202,121.347,0.71031,0.28883,1512.2,29.979,3.4247,0.32052,10.8985,8.3109,1.3241,5.9893,0.0138198,0.014941,60.819
2454260,6/8/2007,Fri,40.838,9078.6,0.58954,4.1852,1449.4,68.205,121.63,0.70994,0.28864,1512.3,30.197,3.4656,0.32171,10.98,8.331,1.3218,6.0697,0.0142776,0.0154369,60.662
2454263,6/11/2007,Mon,40.558,9071.8,0.58951,4.1903,1449.3,68.205,121.79,0.70967,0.28837,1512.5,30.195,3.4686,0.3218,10.9152,8.3641,1.3348,6.0651,0.0145243,0.0151676,60.686
2454264,6/12/2007,Tue,40.499,9012.7,0.59105,4.2052,1453.1,68.205,121.779,0.70674,0.28718,1512.5,30.274,3.444,0.32147,10.9245,8.3806,1.3297,6.0876,0.0145858,0.0152998,60.876
2454265,6/13/2007,Wed,40.636,9117.1,0.59241,4.1864,1456.5,68.205,122.37,0.7092,0.28818,1512.5,30.344,3.4746,0.32269,10.9585,8.3926,1.3325,6.0954,0.0144425,0.0151126,60.608
2454266,6/14/2007,Thu,40.67,9054.2,0.59168,4.1653,1454.7,68.252,122.974,0.70887,0.28805,1512.5,30.307,3.4655,0.32234,10.9087,8.3862,1.3332,6.0878,0.0140489,0.0147885,60.843
2454267,6/15/2007,Fri,40.528,9050,0.58934,4.1232,1448.9,68.328,123.557,0.70873,0.28799,1512.2,30.186,3.4571,0.32078,10.8109,8.356,1.3277,6.0402,0.0139607,0.0146972,60.642
2454270,6/18/2007,Mon,40.518,8934.2,0.5877,4.149,1444.9,68.355,123.685,0.70883,0.28823,1512,30.103,3.422,0.32025,10.7684,8.3367,1.3267,6.0264,0.0138255,0.0144802,60.605
2454271,6/19/2007,Tue,40.591,8940.3,0.58705,4.1787,1443.3,68.395,123.408,0.70907,0.28829,1512,30.069,3.4375,0.32021,10.741,8.3117,1.3195,6.0243,0.0138561,0.0144613,60.587
2454272,6/20/2007,Wed,40.618,8946.2,0.58653,4.2112,1442,68.428,123.604,0.70707,0.28748,1512.3,30.043,3.4298,0.31881,10.7797,8.3237,1.3117,5.991,0.0141743,0.0145985,60.592
2454273,6/21/2007,Thu,40.613,9016.8,0.58778,4.2294,1445.1,68.435,123.674,0.70755,0.28767,1512.5,30.107,3.4546,0.32012,10.8198,8.3243,1.3124,5.9711,0.0139256,0.0146306,60.966
2454274,6/22/2007,Fri,40.562,8971.4,0.58609,4.2432,1440.9,68.395,124.111,0.70718,0.28756,1512.2,30.02,3.4528,0.3182,10.7947,8.3146,1.3037,5.941,0.0138812,0.0145243,60.694
2454277,6/25/2007,Mon,40.734,9002.5,0.58555,4.2546,1439.6,68.375,123.85,0.7089,0.28826,1512.3,29.992,3.4659,0.31898,10.8157,8.3176,1.305,5.9484,0.0140135,0.0145285,60.594
2454278,6/26/2007,Tue,40.922,9061.9,0.58478,4.2806,1437.7,68.408,123.504,0.7084,0.28802,1512.5,29.953,3.4763,0.31841,10.8361,8.302,1.3043,5.9538,0.0140037,0.0147536,60.584
2454279,6/27/2007,Wed,40.901,9159,0.58628,4.2625,1441.4,68.512,122.525,0.70929,0.28842,1512.5,30.03,3.4826,0.31956,10.8671,8.3199,1.3179,5.927,0.0139199,0.0144969,60.508
2454280,6/28/2007,Thu,40.717,9082.9,0.58483,4.2559,1437.8,68.588,123.012,0.71077,0.28902,1512.5,29.955,3.4661,0.32053,10.7866,8.3023,1.3001,5.9006,0.0138966,0.0143658,60.553
2454281,6/29/2007,Fri,40.588,9011.9,0.58257,4.2519,1432.3,68.585,123.393,0.7071,0.28753,1512.5,29.84,3.4526,0.31658,10.7904,8.2755,1.2938,5.8947,0.0138465,0.0141904,60.455
2454285,7/3/2007,Tue,40.427,8979.7,0.57847,4.1815,1422.2,68.575,122.398,0.70797,0.28788,1512.2,29.63,3.447,0.31516,10.7705,8.214,1.2803,5.822,0.0134662,0.0140037,60.376
2454286,7/4/2007,Wed,40.421,9034.2,0.57809,4.1895,1421.3,68.575,122.636,0.7076,0.28769,1512.3,29.611,3.4464,0.31495,10.755,8.2257,1.2792,5.8237,,,60.365
2454287,7/5/2007,Thu,40.344,9030.8,0.57944,4.2298,1424.6,68.602,122.832,0.70843,0.28807,1512.5,29.68,3.4473,0.31447,10.7949,8.2418,1.2773,5.8311,0.0132625,0.0139257,60.377
2454288,7/6/2007,Fri,40.385,9034.5,0.57799,4.2326,1421,68.602,123.279,0.70776,0.2878,1512.5,29.605,3.4485,0.31477,10.7808,8.2261,1.2784,5.8093,0.0130582,0.0137362,60.369
2454291,7/9/2007,Mon,40.381,9033.6,0.57813,4.2254,1421.4,68.595,123.34,0.70792,0.28766,1512.5,29.613,3.4402,0.31462,10.7565,8.2253,1.2806,5.8088,0.0129702,0.0138619,60.398
2454292,7/10/2007,Tue,40.31,8992.3,0.5743,4.2287,1411.9,68.608,122.195,0.7088,0.28826,1512.5,29.416,3.4405,0.31358,10.7809,8.1812,1.2834,5.8095,0.0128402,0.0137362,60.431
2454293,7/11/2007,Wed,40.282,9023.9,0.57247,4.2538,1407.4,68.615,122.129,0.71041,0.28867,1512.5,29.322,3.4515,0.31272,10.8254,8.1592,1.2833,5.7915,0.0129132,0.0137779,60.366
2454294,7/12/2007,Thu,40.296,9025,0.5717,4.2609,1405.5,68.668,122.53,0.70938,0.28736,1512.5,29.283,3.4506,0.31189,10.7817,8.1534,1.2791,5.7396,0.0127812,0.0137836,60.445
2454295,7/13/2007,Fri,40.281,9031.9,0.57122,4.2728,1404.4,68.695,121.996,0.70806,0.28678,1512.5,29.259,3.4452,0.31116,10.7655,8.1406,1.2726,5.7377,0.0128008,0.0135337,60.491
2454298,7/16/2007,Mon,40.239,9069.6,0.57139,4.2869,1404.8,68.708,121.888,0.70864,0.28706,1512.5,29.267,3.4411,0.31166,10.7715,8.1484,1.2626,5.7276,0.0127926,0.0134935,60.499
2454299,7/17/2007,Tue,40.247,9074.8,0.57144,4.2718,1404.9,68.648,122.374,0.70864,0.28695,1512.2,29.27,3.4454,0.31146,10.7598,8.1468,1.2644,5.7246,0.0128882,0.013508,60.499
2454300,7/18/2007,Wed,40.251,9075.6,0.57042,4.267,1402.4,68.588,121.843,0.70789,0.28665,1512.3,29.218,3.4525,0.31103,10.7509,8.1348,1.2597,5.722,0.0128205,0.013328,60.504
2454301,7/19/2007,Thu,40.286,9066.1,0.57026,4.2348,1402,68.578,122.07,0.70782,0.28663,1512.5,29.209,3.4375,0.3108,10.7286,8.1389,1.2627,5.7286,0.01276,0.0131752,60.476
2454302,7/20/2007,Fri,40.2,9078.3,0.56944,4.2301,1400,68.55,121.17,0.70559,0.28572,1512.5,29.167,3.4095,0.30923,10.7974,8.1563,1.2557,5.7205,0.0126438,0.0132398,60.487
2454305,7/23/2007,Mon,40.134,9087.8,0.56996,4.2039,1401.3,68.535,121.34,0.70718,0.28641,1512.5,29.194,3.4087,0.31057,10.7576,8.1268,1.2443,5.7266,0.0127616,0.0133959,60.515
2454306,7/24/2007,Tue,40.17,9019.1,0.56972,4.1941,1400.7,68.535,120.577,0.70809,0.28673,1512.2,29.182,3.4018,0.31052,10.7907,8.1285,1.2365,5.7463,0.0131787,0.0136277,60.478
2454307,7/25/2007,Wed,40.267,9144.7,0.57443,4.2516,1412.3,68.588,120.325,0.70969,0.28292,1512.3,29.423,3.4236,0.31167,10.8695,8.1829,1.2452,5.8078,0.0132961,0.013203,60.505
2454308,7/26/2007,Thu,40.264,9134.8,0.57358,4.3142,1410.2,68.648,119.158,0.70641,0.28157,1512.5,29.38,3.4386,0.31198,10.9449,8.1751,1.264,5.8199,0.0129399,0.0133404,60.513
2454309,7/27/2007,Fri,40.389,9208.7,0.57718,4.3189,1419,68.665,118.549,0.70663,0.28165,1512.5,29.564,3.4585,0.31257,11.0118,8.2157,1.3069,5.8866,0.0130582,0.012982,60.514
2454312,7/30/2007,Mon,40.294,9212.1,0.57568,4.3246,1415.3,68.665,118.418,0.70853,0.28235,1512.5,29.487,3.4627,0.31356,10.9803,8.1948,1.3118,5.8489,0.0131458,0.0130175,60.441
2454313,7/31/2007,Tue,40.291,9187.1,0.57436,4.3233,1412.1,68.658,119.153,0.70777,0.28181,1512.2,29.419,3.4545,0.31318,10.9302,8.1977,1.2965,5.8108,0.0129853,0.0127878,60.448
2454314,8/1/2007,Wed,40.448,9353.1,0.57564,4.3405,1415.2,68.775,118.713,0.7079,0.28176,1512,29.485,3.4721,0.31323,10.9603,8.1994,1.3118,5.8296,0.0129685,0.0130736,60.394
2454315,8/2/2007,Thu,40.38,9315.9,0.57522,4.325,1414.2,68.835,119.354,0.70793,0.28181,1512.3,29.464,3.4697,0.31319,10.9338,8.1922,1.2995,5.8064,0.0131337,0.013014,60.361
2454316,8/3/2007,Fri,40.275,9235.1,0.57131,4.3165,1404.6,68.835,118.439,0.70719,0.28152,1512.5,29.263,3.462,0.31097,10.9655,8.1486,1.3085,5.7624,0.0132696,0.0132609,60.402
2454320,8/7/2007,Tue,40.279,9338.9,0.57287,4.2968,1408.4,68.928,118.467,0.70964,0.28195,1512,29.343,3.468,0.3128,10.9675,8.1616,1.3142,5.8175,0.0142005,0.0138408,60.51
2454321,8/8/2007,Wed,40.319,9291.1,0.57033,4.261,1402.2,68.942,119.797,0.70921,0.28202,1512,29.213,3.4559,0.31166,10.9274,8.1388,1.3015,5.7655,0.0141383,0.0138447,60.513
2454322,8/9/2007,Thu,40.417,9349.6,0.57487,4.2687,1413.3,68.875,118.681,0.70857,0.28183,1513.3,29.445,3.4696,0.31393,10.9789,8.1963,1.32,5.7986,0.0142694,0.0139626,60.614
2454323,8/10/2007,Fri,40.476,9323.9,0.57543,4.2552,1414.7,68.853,117.998,0.70863,0.28185,1513.9,29.474,3.4772,0.31346,10.9991,8.2056,1.3405,5.8404,0.0143741,0.013988,60.413
2454326,8/13/2007,Mon,40.419,9383,0.57809,4.2137,1421.3,68.885,118.491,0.70685,0.28148,1513,29.61,3.4752,0.31421,10.9881,8.2294,1.3511,5.8611,0.0140252,0.0139665,60.431
2454327,8/14/2007,Tue,40.564,9329.8,0.57989,4.2307,1425.7,68.917,118.19,0.70687,0.28135,1512.5,29.703,3.4781,0.31515,11.047,8.245,1.369,5.8795,0.0144321,0.0138121,60.466
2454328,8/15/2007,Wed,40.566,9426.3,0.58431,4.2125,1436.6,68.942,117.199,0.7064,0.28146,1512.5,29.929,3.4878,0.31516,11.1231,8.3045,1.3974,5.8947,0.0140252,0.0136314,60.405
2454329,8/16/2007,Thu,41.207,9434.2,0.58772,4.2343,1444.9,69.05,114.027,0.70867,0.28233,1512.5,30.104,3.5055,0.32003,11.2701,8.3437,1.4749,5.985,0.0145412,0.0140865,60.455
2454330,8/17/2007,Fri,41.062,9495.5,0.5838,4.2219,1435.3,69.087,113.829,0.70994,0.28271,1512.5,29.903,3.5157,0.31839,11.1338,8.2892,1.4525,5.9413,0.0143266,0.0139082,60.598
2454333,8/20/2007,Mon,40.936,9364.6,0.5848,4.1959,1437.8,69.08,114.511,0.71126,0.283,1512.8,29.954,3.489,0.31894,11.1237,8.2996,1.4372,5.925,0.0146263,0.0140607,60.538
2454334,8/21/2007,Tue,41.026,9465.2,0.58417,4.1901,1436.2,69.127,114.42,0.70607,0.28097,1512.7,29.922,3.4975,0.31666,11.1203,8.3015,1.4368,5.9489,0.0147319,0.0143905,60.577
2454335,8/22/2007,Wed,40.787,9399.1,0.58193,4.1635,1430.7,69.142,114.959,0.7074,0.2814,1512.5,29.807,3.4823,0.31665,11.0636,8.2718,1.4276,5.9071,0.0147645,0.01443,60.553
2454336,8/23/2007,Thu,40.93,9352.2,0.58081,4.1574,1427.9,68.965,115.826,0.70941,0.2821,1512.8,29.75,3.482,0.31725,11.0764,8.2627,1.4109,5.8711,0.0145497,0.0143144,60.596
2454337,8/24/2007,Fri,40.921,9397.3,0.57724,4.1552,1419.2,69.417,116.119,0.7087,0.28178,1512.7,29.567,3.4874,0.31569,11.0314,8.2162,1.3924,5.831,0.0143905,0.0140509,60.663
2454340,8/27/2007,Mon,40.902,9389.3,0.57714,4.1516,1418.9,69.242,116.058,0.71148,0.28298,1512.5,29.562,3.4833,0.31522,11.0393,8.2156,1.3928,5.826,0.0145243,0.0138928,60.857
2454341,8/28/2007,Tue,40.985,9393.8,0.57803,4.1384,1421.1,69.392,114.707,0.70594,0.28062,1512.5,29.607,3.4941,0.31301,11.1001,8.2223,1.4225,5.8388,0.0143554,0.0139295,60.831
2454342,8/29/2007,Wed,40.975,9373.5,0.57594,4.1246,1416,69.32,115.507,0.70756,0.28133,1512.5,29.5,3.5026,0.31369,11.0853,8.1981,1.4235,5.8262,0.0141884,0.0136017,60.804
2454343,8/30/2007,Thu,41.149,9434.8,0.57709,4.1342,1418.8,68.9,115.815,0.7073,0.28122,1512.5,29.559,3.5036,0.31466,11.0858,8.2106,1.4199,5.8285,0.0139939,0.0136295,60.695
2454344,8/31/2007,Fri,40.646,9348.7,0.57741,4.1233,1419.6,69.167,115.846,0.7086,0.28178,1512.8,29.575,3.5015,0.31519,11.0329,8.2274,1.4247,5.8236,0.0138331,0.0135172,60.713
2454348,9/4/2007,Tue,40.777,9371.4,0.57887,4.1274,1423.2,69.87,116.222,0.70864,0.28175,1513,29.65,3.5092,0.31556,11.0287,8.2322,1.4315,5.8182,0.0134735,0.0133209,60.741
2454349,9/5/2007,Wed,40.824,9382.1,0.57618,4.1321,1416.6,69.253,115.156,0.70708,0.28088,1512.7,29.513,3.5085,0.31349,11.0879,8.2094,1.4496,5.7832,0.0133833,0.0132031,60.705
2454350,9/6/2007,Thu,40.621,9404.5,0.57499,4.1355,1413.7,69.483,115.329,0.70904,0.28141,1512.5,29.452,3.5028,0.31464,11.056,8.1969,1.446,5.7652,0.0131216,0.0130993,60.709
2454351,9/7/2007,Fri,40.422,9416.1,0.57186,4.1389,1405.9,70.05,113.569,0.70857,0.28123,1512.8,29.291,3.5048,0.31183,11.1268,8.1562,1.4518,5.7503,0.0133192,0.0130378,60.54
2454354,9/10/2007,Mon,40.496,9404.5,0.57099,4.1306,1403.8,69.813,113.441,0.70911,0.28124,1513,29.247,3.5122,0.31147,11.1472,8.1525,1.4419,5.7089,0.0133387,0.0128982,60.604
2454355,9/11/2007,Tue,40.368,9482.7,0.56919,4.0938,1399.4,70.192,113.975,0.70938,0.28125,1513,29.154,3.5145,0.31069,11.1074,8.1302,1.4254,5.6783,0.0131182,0.0127942,60.645
2454356,9/12/2007,Wed,40.354,9428.2,0.56642,4.0944,1392.6,69.85,114.243,0.70912,0.28114,1512.7,29.013,3.4931,0.30897,11.0683,8.0897,1.4009,5.6242,0.0129618,0.0125235,60.685
2454357,9/13/2007,Thu,40.257,9387.3,0.56723,4.0944,1394.6,69.922,115.374,0.7085,0.281,1512.5,29.054,3.4779,0.3091,11.0746,8.0925,1.3948,5.6395,0.0128469,0.0124922,60.634
2454358,9/14/2007,Fri,40.365,9357.3,0.56871,4.0926,1398.2,69.855,115.315,0.70767,0.28057,1512.8,29.13,3.4821,0.30894,11.1108,8.1111,1.4035,5.6338,0.0127763,0.0126358,60.618
2454361,9/17/2007,Mon,40.36,9370.9,0.56822,4.0937,1397,70.222,114.917,0.71033,0.28197,1512.7,29.105,3.4895,0.31004,11.1486,8.1165,1.42,5.6205,0.0128221,0.0124146,60.635
2454362,9/18/2007,Tue,40.363,9390.8,0.56787,4.0928,1396.1,69.707,115.753,0.71528,0.28389,1512.5,29.087,3.4888,0.31024,11.0947,8.1109,1.4088,5.6459,0.012987,0.0122685,60.604
2454363,9/19/2007,Wed,39.823,9224.5,0.56456,4.0637,1388,69.087,116.191,0.70808,0.28133,1512.5,28.918,3.4561,0.30672,10.9887,8.0724,1.3646,5.5845,0.0127437,0.0121966,60.652
2454364,9/20/2007,Thu,39.683,9189,0.55885,4.0501,1374,69.233,114.194,0.70871,0.28098,1512.5,28.625,3.4467,0.30519,10.9668,8.0064,1.3466,5.5276,0.0127421,0.011926,60.703
2454365,9/21/2007,Fri,39.845,9182.6,0.55953,4.0457,1375.6,69.658,115.604,0.70867,0.28093,1512.5,28.66,3.4443,0.30473,10.9483,8.02,1.3487,5.5329,0.0126727,0.0119933,60.697
2454368,9/24/2007,Mon,39.526,9101.8,0.55915,4.042,1374.7,70.117,114.949,0.70825,0.27986,1512.5,28.64,3.4288,0.30465,10.9385,8.016,1.3423,5.5163,0.0128419,0.0121197,60.716
2454369,9/25/2007,Tue,39.565,9183.5,0.55745,4.0298,1370.5,70.333,114.504,0.70709,0.27955,1512.2,28.553,3.4375,0.30268,10.9423,7.9952,1.3529,5.5121,0.0130174,0.0123153,60.63
2454370,9/26/2007,Wed,39.512,9134.5,0.55756,4.0273,1370.8,70.333,115.681,0.70909,0.28,1512.3,28.559,3.427,0.30411,10.9277,7.9873,1.3433,5.5058,0.0131217,0.0124518,60.64
2454371,9/27/2007,Thu,39.664,9119.1,0.55709,4.0269,1369.6,70.342,115.751,0.7098,0.28028,1512.5,28.535,3.4177,0.30402,10.927,7.9801,1.3371,5.4665,0.0126775,0.0120686,60.684
2454372,9/28/2007,Fri,39.662,9140.4,0.5539,4.0174,1361.8,69.9,114.98,0.70958,0.28031,1512.2,28.371,3.4073,0.30165,10.9327,7.945,1.3215,5.4118,0.0123503,0.0122489,60.713
2454375,10/1/2007,Mon,39.708,9111,0.55356,3.9883,1361,69.817,115.921,0.70934,0.28005,1512,28.354,3.3952,0.30209,10.9132,7.9321,1.3057,5.3681,0.0127665,0.0124518,60.74
2454376,10/2/2007,Tue,39.667,9094.5,0.55606,4.0096,1367.1,70.483,115.84,0.71019,0.28039,1512.3,28.482,3.405,0.30415,10.9095,7.965,1.3148,5.4252,0.013009,0.0125,60.667
2454377,10/3/2007,Wed,39.653,9055.4,0.55732,4.0084,1370.2,70.717,116.734,0.70674,0.27958,1512.2,28.547,3.4113,0.30403,10.8732,7.9688,1.3157,5.4283,0.0128535,0.0125047,60.663
2454378,10/4/2007,Thu,39.381,9158.7,0.55753,4.0092,1370.7,70.75,116.611,0.70871,0.28038,1512.3,28.557,3.4095,0.30401,10.8914,7.98,1.3244,5.4493,0.0128469,0.0122729,60.724
2454379,10/5/2007,Fri,39.485,9085.2,0.55646,4.0016,1368.1,70.917,116.837,0.70757,0.27993,1512.5,28.503,3.401,0.30351,10.8492,7.9708,1.3112,5.409,0.0126502,0.0123152,60.755
2454383,10/9/2007,Tue,39.243,9116.7,0.55891,4.0336,1374.1,70.98,117.005,0.70931,0.2809,1512.3,28.628,3.3964,0.30485,10.8293,7.9854,1.3121,5.4488,0.0128501,0.0124642,60.665
2454384,10/10/2007,Wed,39.146,9087.1,0.55638,4.0354,1367.9,70.317,117.182,0.7081,0.28052,1512.5,28.498,3.3748,0.30384,10.8407,7.9659,1.3096,5.4311,0.0128452,0.0123001,60.73
