,Date,BCHBTC_d,DASHBTC,ETCBTC,ETHBTC,GASBTC_e,GNOBTC_e,LSKBTC,LTCBTC,NXTBTC,OMGBTC_e,POTBTC,REPBTC_e,XEMBTC,XMRBTC,XRPBTC,ZECBTC_e,ZRXBTC_e,USDBTC_d
5861,2018-03-02 09-AM,0.116139863,0.0555,0.002907,0.07916,0.003612071,0.013069316,0.001778,0.0188,1.77E-05,0.001684525,1.56E-05,0.004224769,3.62E-05,0.02892,8.17E-05,0.035732824,8.73E-05,9.17E-05
5862,2018-03-02 09-PM,0.115860132,0.05419,0.002846,0.07761,0.003466839,0.012937587,0.001757,0.01867,1.77E-05,0.001652317,1.58E-05,0.004114106,3.46E-05,0.03054,8.17E-05,0.035366877,8.55E-05,9.06E-05
5863,2018-03-02 10-AM,0.115895655,0.05528,0.002892,0.07872,0.003591994,0.013036032,0.001763,0.01885,1.78E-05,0.00165863,1.58E-05,0.004132013,3.62E-05,0.02896,8.20E-05,0.035172096,8.65E-05,9.15E-05
5864,2018-03-02 10-PM,0.115744626,0.0546,0.002789,0.07743,0.003491319,0.013000497,0.001743,0.0187,1.78E-05,0.001650033,1.59E-05,0.004113082,3.48E-05,0.03066,8.15E-05,0.035114505,8.53E-05,9.00E-05
5865,2018-03-02 11-AM,0.116881437,0.05539,0.002845,0.07899,0.003578247,0.013080744,0.001759,0.01892,1.76E-05,0.001664319,1.56E-05,0.004139076,3.66E-05,0.02889,8.23E-05,0.035292732,8.94E-05,9.17E-05
5866,2018-03-02 11-PM,0.115565439,0.05481,0.002763,0.07757,0.003521678,0.012837835,0.001737,0.01933,1.79E-05,0.001659998,1.60E-05,0.004073201,3.46E-05,0.0311,8.12E-05,0.035069397,8.49E-05,9.07E-05
5867,2018-03-02 12-AM,0.116472862,0.056,0.002998,0.07867,0.00360702,0.012870412,0.001826,0.01911,1.84E-05,0.001748834,1.54E-05,0.004246607,3.68E-05,0.02832,8.26E-05,0.036133131,8.82E-05,9.04E-05
5868,2018-03-02 12-PM,0.116328833,0.05549,0.002856,0.07849,0.003555597,0.012786021,0.001758,0.01885,1.77E-05,0.001627883,1.60E-05,0.004155261,3.61E-05,0.02882,8.19E-05,0.034912352,8.74E-05,9.09E-05
5869,2018-03-03 01-AM,0.114327094,0.05403,0.002772,0.07719,0.003455024,0.012774945,0.00171,0.01928,1.77E-05,0.001683514,1.58E-05,0.004346569,3.46E-05,0.03107,8.15E-05,0.034743219,8.50E-05,8.91E-05
5870,2018-03-03 01-PM,0.112308362,0.05328,0.002598,0.07506,0.003344674,0.011851974,0.001679,0.01876,1.72E-05,0.001598027,1.53E-05,0.004044983,3.39E-05,0.03066,7.91E-05,0.03449007,8.16E-05,8.71E-05
5871,2018-03-03 02-AM,0.113967037,0.054,0.002729,0.07651,0.003481205,0.012585895,0.001718,0.01921,1.76E-05,0.001666388,1.57E-05,0.004292976,3.46E-05,0.03192,8.03E-05,0.03427648,8.52E-05,8.83E-05
5872,2018-03-03 02-PM,0.111993065,0.053,0.002536,0.07547,0.003362943,0.01184879,0.001667,0.01866,1.71E-05,0.001581851,1.53E-05,0.004158397,3.39E-05,0.03057,7.87E-05,0.034399226,8.26E-05,8.76E-05
5873,2018-03-03 03-AM,0.114316283,0.05416,0.002616,0.07634,0.003410871,0.01255793,0.00171,0.01901,1.77E-05,0.001626042,1.58E-05,0.004246794,3.39E-05,0.03283,8.02E-05,0.033910228,8.52E-05,8.83E-05
5874,2018-03-03 03-PM,0.111243688,0.0535,0.002508,0.0749,0.003294102,0.0118342,0.001666,0.0186,1.73E-05,0.001560916,1.52E-05,0.004136727,3.34E-05,0.0313,7.81E-05,0.0342293,8.20E-05,8.70E-05
5875,2018-03-03 04-AM,0.113574478,0.05401,0.002601,0.07595,0.003385092,0.01236466,0.001701,0.01895,1.76E-05,0.001618495,1.55E-05,0.00417725,3.37E-05,0.03233,7.96E-05,0.0337218,8.48E-05,8.78E-05
5876,2018-03-03 04-PM,0.111369506,0.05318,0.002546,0.07501,0.003292939,0.011964095,0.001645,0.0185,1.71E-05,0.001566959,1.53E-05,0.004147303,3.33E-05,0.03107,7.85E-05,0.033762001,8.07E-05,8.71E-05
5877,2018-03-03 05-AM,0.11348809,0.05322,0.002552,0.07594,0.003384646,0.012279498,0.0017,0.01893,1.76E-05,0.001595499,1.56E-05,0.004223023,3.38E-05,0.03196,7.97E-05,0.03371736,8.43E-05,8.80E-05
5878,2018-03-03 05-PM,0.110946438,0.0532,0.002538,0.07495,0.003290305,0.01187208,0.00166,0.01849,1.71E-05,0.001560459,1.53E-05,0.004119252,3.32E-05,0.03105,7.87E-05,0.03410225,8.09E-05,8.67E-05
5879,2018-03-03 06-AM,0.112930789,0.05269,0.00256,0.0762,0.003396234,0.01247394,0.001712,0.01875,1.75E-05,0.001599438,1.56E-05,0.004208526,3.36E-05,0.03216,7.92E-05,0.03400806,8.40E-05,8.83E-05
5880,2018-03-03 06-PM,0.111604727,0.0536,0.002565,0.07489,0.003295909,0.011922488,0.001662,0.01843,1.71E-05,0.001544232,1.50E-05,0.004093487,3.30E-05,0.03075,7.81E-05,0.033797857,8.01E-05,8.69E-05
5881,2018-03-03 07-AM,0.113540433,0.05291,0.00258,0.07597,0.003421689,0.012436289,0.0017,0.01875,1.73E-05,0.001575618,1.55E-05,0.004187466,3.37E-05,0.03192,7.93E-05,0.033905411,8.39E-05,8.84E-05
5882,2018-03-03 07-PM,0.111149923,0.05321,0.0026,0.07467,0.003286227,0.011909865,0.001663,0.01833,1.70E-05,0.001530735,1.50E-05,0.004107597,3.25E-05,0.03062,7.80E-05,0.033832977,8.06E-05,8.71E-05
5883,2018-03-03 08-AM,0.112705622,0.05273,0.002549,0.076,0.003382,0.0123044,0.0017,0.01885,1.73E-05,0.00159144,1.55E-05,0.00414732,3.41E-05,0.03138,7.91E-05,0.0337896,8.31E-05,8.81E-05
5884,2018-03-03 08-PM,0.112088174,0.05333,0.002581,0.0752,0.003235104,0.01194928,0.001667,0.01846,1.70E-05,0.0015416,1.53E-05,0.004112688,3.20E-05,0.03045,7.87E-05,0.03393776,8.03E-05,8.82E-05
5885,2018-03-03 09-AM,0.112179205,0.05246,0.00254,0.07608,0.00338556,0.012317352,0.0017,0.01891,1.72E-05,0.001619743,1.53E-05,0.004190486,3.35E-05,0.03111,7.93E-05,0.035232648,8.35E-05,8.82E-05
5886,2018-03-03 09-PM,0.111120559,0.05327,0.002577,0.07542,0.00324306,0.012135078,0.001672,0.01849,1.72E-05,0.001558177,1.53E-05,0.004115669,3.18E-05,0.03048,7.91E-05,0.03386358,8.05E-05,8.86E-05
5887,2018-03-03 10-AM,0.112667911,0.05328,0.002509,0.07609,0.003380679,0.012318971,0.001705,0.01886,1.71E-05,0.001622239,1.53E-05,0.004166688,3.42E-05,0.0308,7.94E-05,0.035282933,8.32E-05,8.82E-05
5888,2018-03-03 10-PM,0.110325545,0.0533,0.002508,0.07536,0.003249523,0.012034992,0.001678,0.01841,1.70E-05,0.001564474,1.51E-05,0.004162886,3.18E-05,0.0308,7.86E-05,0.03379896,8.15E-05,8.75E-05
5889,2018-03-03 11-AM,0.113020372,0.05358,0.002652,0.07635,0.003428115,0.012284715,0.0017,0.01891,1.74E-05,0.001623965,1.53E-05,0.004162602,3.41E-05,0.03025,8.03E-05,0.034960665,8.38E-05,8.86E-05
5890,2018-03-03 11-PM,0.110251726,0.05297,0.00251,0.0745,0.00321244,0.0119498,0.001685,0.01835,1.72E-05,0.001551835,1.53E-05,0.00411538,3.17E-05,0.0305,7.86E-05,0.03374105,7.95E-05,8.74E-05
5891,2018-03-03 12-AM,0.114945352,0.05427,0.002817,0.07761,0.003473824,0.012844455,0.001726,0.01934,1.77E-05,0.001692674,1.60E-05,0.004075301,3.46E-05,0.03087,8.24E-05,0.035087481,8.44E-05,9.00E-05
5892,2018-03-03 12-PM,0.112428562,0.05321,0.002591,0.07592,0.003449046,0.011987768,0.0017,0.01894,1.73E-05,0.001614818,1.55E-05,0.004139158,3.36E-05,0.03066,7.89E-05,0.0345436,8.34E-05,8.75E-05
5893,2018-03-04 01-AM,0.112037058,0.05304,0.00253,0.075,0.0032685,0.0127575,0.00166,0.01845,1.70E-05,0.0015435,1.52E-05,0.00417075,3.17E-05,0.03115,7.89E-05,0.033735,7.94E-05,8.77E-05
5894,2018-03-04 01-PM,0.111607143,0.05358,0.002688,0.0765,0.00326502,0.01272195,0.001664,0.01873,1.73E-05,0.00153918,1.54E-05,0.0040545,3.09E-05,0.03102,8.01E-05,0.0351594,8.15E-05,8.93E-05
5895,2018-03-04 02-AM,0.110208329,0.05312,0.002555,0.07508,0.003271986,0.012906252,0.001666,0.01845,1.70E-05,0.001531632,1.53E-05,0.004149672,3.13E-05,0.03075,7.91E-05,0.03386108,7.97E-05,8.83E-05
5896,2018-03-04 02-PM,0.111536666,0.05412,0.002636,0.0765,0.00332469,0.0128061,0.001664,0.01875,1.70E-05,0.001533825,1.55E-05,0.004065975,3.08E-05,0.0314,8.17E-05,0.03472335,8.22E-05,8.98E-05
5897,2018-03-04 03-AM,0.111043828,0.05364,0.002568,0.07569,0.003241803,0.013533372,0.001666,0.01837,1.71E-05,0.0015577,1.51E-05,0.004103912,3.08E-05,0.03084,7.97E-05,0.034847676,7.89E-05,8.94E-05
5898,2018-03-04 03-PM,0.111992637,0.0545,0.00262,0.077,0.00328559,0.0127435,0.001661,0.01875,1.70E-05,0.00156618,1.57E-05,0.00406868,3.12E-05,0.03122,8.25E-05,0.0355817,8.00E-05,8.98E-05
5899,2018-03-04 04-AM,0.110477942,0.05356,0.002602,0.07577,0.003245229,0.013267327,0.001667,0.01858,1.71E-05,0.001541162,1.51E-05,0.004144619,3.09E-05,0.0308,8.02E-05,0.035013317,7.96E-05,8.91E-05
5900,2018-03-04 04-PM,0.111390135,0.05516,0.002604,0.077,0.00323092,0.0128898,0.00166,0.01873,1.73E-05,0.00161546,1.54E-05,0.00402787,3.13E-05,0.03185,8.24E-05,0.0352352,8.03E-05,8.97E-05
5901,2018-03-04 05-AM,0.110844444,0.0534,0.002592,0.07547,0.003223324,0.012686507,0.001666,0.01852,1.70E-05,0.001525249,1.51E-05,0.004131228,3.10E-05,0.03074,8.02E-05,0.034874687,8.03E-05,8.89E-05
5902,2018-03-04 05-PM,0.112148625,0.05536,0.002605,0.0774,0.003247704,0.01295676,0.00166,0.01877,1.70E-05,0.001637784,1.57E-05,0.004075884,3.14E-05,0.0316,8.41E-05,0.03541824,8.17E-05,8.99E-05
5903,2018-03-04 06-AM,0.111071139,0.0537,0.002643,0.07572,0.003295334,0.013258572,0.001668,0.01848,1.72E-05,0.00153333,1.54E-05,0.004144913,3.13E-05,0.03066,8.03E-05,0.034899348,8.10E-05,8.99E-05
5904,2018-03-04 06-PM,0.111439064,0.05433,0.002577,0.07603,0.0031925,0.012727422,0.001665,0.01857,1.72E-05,0.001601952,1.52E-05,0.004000699,3.10E-05,0.03188,8.40E-05,0.035186684,8.10E-05,8.79E-05
5905,2018-03-04 07-AM,0.109727696,0.05381,0.002713,0.07562,0.003266028,0.013029326,0.001665,0.01847,1.69E-05,0.001540379,1.53E-05,0.004128096,3.12E-05,0.0304,8.09E-05,0.034959126,8.04E-05,8.96E-05
5906,2018-03-04 07-PM,0.11220171,0.0544,0.002542,0.07579,0.003217286,0.012687246,0.00166,0.01858,1.73E-05,0.001579464,1.53E-05,0.004035817,3.07E-05,0.03166,8.31E-05,0.035280245,8.11E-05,8.77E-05
5907,2018-03-04 08-AM,0.110767587,0.0534,0.002666,0.0754,0.00320073,0.01308944,0.001663,0.01854,1.71E-05,0.001531374,1.53E-05,0.004116086,3.10E-05,0.03049,8.03E-05,0.03462368,7.98E-05,8.90E-05
5908,2018-03-04 08-PM,0.110793441,0.05395,0.002514,0.07542,0.003184987,0.01248201,0.001666,0.01848,1.72E-05,0.001598904,1.50E-05,0.004036478,3.05E-05,0.03155,8.25E-05,0.035025048,8.08E-05,8.70E-05
5909,2018-03-04 09-AM,0.11137234,0.0536,0.002704,0.07551,0.003258257,0.013108536,0.001663,0.01861,1.71E-05,0.001541159,1.52E-05,0.004092642,3.09E-05,0.03055,8.03E-05,0.034817661,8.04E-05,8.87E-05
5910,2018-03-04 09-PM,0.110838934,0.05396,0.002536,0.07567,0.003119117,0.012667158,0.001669,0.01855,1.72E-05,0.001607231,1.51E-05,0.004031698,3.01E-05,0.03171,8.41E-05,0.035020076,8.12E-05,8.74E-05
5911,2018-03-04 10-AM,0.111155337,0.05356,0.002744,0.07583,0.003240216,0.012936598,0.001665,0.01878,1.70E-05,0.00154769,1.52E-05,0.00401899,3.12E-05,0.0303,8.03E-05,0.034790804,8.08E-05,8.96E-05
5912,2018-03-04 10-PM,0.111558669,0.05397,0.002535,0.07557,0.003125575,0.012506835,0.001669,0.01854,1.72E-05,0.001591504,1.52E-05,0.004052063,3.06E-05,0.03201,8.81E-05,0.035276076,8.01E-05,8.76E-05
5913,2018-03-04 11-AM,0.111759425,0.0534,0.00275,0.076,0.00319428,0.0131176,0.001668,0.01872,1.70E-05,0.00155116,1.50E-05,0.00407664,3.10E-05,0.03042,8.03E-05,0.0347852,8.06E-05,8.98E-05
5914,2018-03-04 11-PM,0.112276653,0.05375,0.00256,0.07511,0.003050217,0.012723634,0.001666,0.0185,1.74E-05,0.001551022,1.51E-05,0.004049931,3.05E-05,0.03189,8.73E-05,0.035481964,8.04E-05,8.70E-05
5915,2018-03-04 12-AM,0.111883792,0.05331,0.002508,0.075,0.00322575,0.01329,0.00168,0.01845,1.71E-05,0.00153675,1.53E-05,0.00417075,3.16E-05,0.03092,7.91E-05,0.033735,8.10E-05,8.81E-05
5916,2018-03-04 12-PM,0.111234744,0.05331,0.002677,0.0762,0.00329946,0.01277112,0.001665,0.01874,1.71E-05,0.001544574,1.54E-05,0.004040886,3.09E-05,0.03037,8.01E-05,0.03502152,8.12E-05,8.91E-05
5917,2018-03-05 01-AM,0.11139535,0.05412,0.002605,0.07519,0.003053466,0.0127823,0.001672,0.0184,1.72E-05,0.001548914,1.55E-05,0.004031688,2.93E-05,0.03224,8.63E-05,0.035384414,7.94E-05,8.72E-05
5918,2018-03-05 01-PM,0.111526969,0.0535,0.00257,0.07511,0.002972103,0.012603458,0.001618,0.01853,1.70E-05,0.001516471,1.55E-05,0.004037163,3.18E-05,0.0314,9.28E-05,0.034513045,7.95E-05,8.68E-05
5919,2018-03-05 02-AM,0.111697983,0.05385,0.00257,0.07511,0.003050217,0.012731145,0.00167,0.01838,1.69E-05,0.001547266,1.56E-05,0.004037914,2.90E-05,0.03213,8.44E-05,0.035264145,8.01E-05,8.66E-05
5920,2018-03-05 02-PM,0.110791993,0.05336,0.002432,0.07495,0.003019736,0.01224683,0.00162,0.01852,1.71E-05,0.001527481,1.56E-05,0.004028563,3.11E-05,0.03104,9.12E-05,0.03476181,7.84E-05,8.70E-05
5921,2018-03-05 03-AM,0.111000462,0.05349,0.002552,0.07501,0.003016152,0.012744199,0.00166,0.01837,1.69E-05,0.001545206,1.53E-05,0.004032538,2.87E-05,0.03229,8.42E-05,0.035389718,8.06E-05,8.64E-05
5922,2018-03-05 03-PM,0.11046875,0.05331,0.002396,0.0747,0.003029085,0.01220598,0.001626,0.01852,1.71E-05,0.001522386,1.54E-05,0.004030065,3.12E-05,0.03156,9.13E-05,0.03446658,7.84E-05,8.68E-05
5923,2018-03-05 04-AM,0.111048175,0.0536,0.002559,0.07502,0.003016554,0.012745898,0.00166,0.01833,1.69E-05,0.001553664,1.52E-05,0.004033075,2.88E-05,0.03278,8.45E-05,0.03522189,8.03E-05,8.67E-05
5924,2018-03-05 04-PM,0.109948851,0.05291,0.002399,0.07453,0.002996851,0.012178202,0.001607,0.01833,1.71E-05,0.001501034,1.58E-05,0.004026856,3.12E-05,0.03204,9.07E-05,0.034313612,7.83E-05,8.67E-05
5925,2018-03-05 05-AM,0.110598687,0.0538,0.00256,0.07505,0.00301701,0.012750995,0.001628,0.01829,1.69E-05,0.001564042,1.53E-05,0.004034688,2.91E-05,0.0324,8.60E-05,0.03531853,7.94E-05,8.67E-05
5926,2018-03-05 05-PM,0.110033913,0.0531,0.002368,0.07454,0.003047195,0.01237364,0.001626,0.01839,1.71E-05,0.001498999,1.56E-05,0.004027396,3.12E-05,0.03223,8.93E-05,0.0342884,7.95E-05,8.70E-05
5927,2018-03-05 06-AM,0.110493934,0.05396,0.002537,0.07517,0.003021834,0.012771383,0.001625,0.01826,1.68E-05,0.001566543,1.54E-05,0.00405467,2.98E-05,0.0324,8.81E-05,0.035510308,7.99E-05,8.67E-05
5928,2018-03-05 06-PM,0.109760802,0.05295,0.002347,0.07386,0.002995762,0.01229769,0.001605,0.01828,1.69E-05,0.001502312,1.56E-05,0.004009121,3.09E-05,0.03173,8.81E-05,0.03456648,7.85E-05,8.57E-05
5929,2018-03-05 07-AM,0.111681596,0.05349,0.002519,0.07508,0.003018216,0.0123882,0.001624,0.01828,1.70E-05,0.001554907,1.56E-05,0.004067084,3.01E-05,0.0321,9.39E-05,0.0352876,7.96E-05,8.68E-05
5930,2018-03-05 07-PM,0.10961784,0.0526,0.002269,0.07362,0.002937438,0.012346074,0.0016,0.0182,1.70E-05,0.001489333,1.56E-05,0.003996094,3.04E-05,0.03135,8.49E-05,0.034225938,7.83E-05,8.59E-05
5931,2018-03-05 08-AM,0.111294335,0.05386,0.002538,0.0753,0.00302706,0.0125751,0.001617,0.01827,1.70E-05,0.001552686,1.56E-05,0.004030056,3.03E-05,0.03186,9.12E-05,0.03508227,7.94E-05,8.75E-05
5932,2018-03-05 08-PM,0.10978184,0.05248,0.002296,0.0739,0.002898358,0.01240781,0.0016,0.01816,1.68E-05,0.001511255,1.53E-05,0.004011292,3.00E-05,0.03129,8.33E-05,0.03412702,7.80E-05,8.62E-05
5933,2018-03-05 09-AM,0.111245962,0.05386,0.002528,0.07538,0.002978264,0.012430162,0.001613,0.01841,1.70E-05,0.001541521,1.55E-05,0.004059213,3.03E-05,0.03192,9.28E-05,0.03490094,7.96E-05,8.73E-05
5934,2018-03-05 09-PM,0.109986935,0.05313,0.002328,0.07381,0.002935424,0.012392699,0.001606,0.01824,1.70E-05,0.001490962,1.53E-05,0.004037407,3.05E-05,0.03163,8.38E-05,0.033989505,7.71E-05,8.65E-05
5935,2018-03-05 10-AM,0.110753156,0.05355,0.002539,0.07534,0.002975177,0.01250644,0.001614,0.01868,1.69E-05,0.001530155,1.55E-05,0.004057059,3.00E-05,0.03165,9.19E-05,0.034746808,7.96E-05,8.71E-05
5936,2018-03-05 10-PM,0.109767779,0.05315,0.002322,0.0738,0.002935764,0.01239102,0.0016,0.01818,1.68E-05,0.001484118,1.51E-05,0.004016196,3.04E-05,0.03199,8.19E-05,0.03430224,7.75E-05,8.63E-05
5937,2018-03-05 11-AM,0.111626836,0.05363,0.002498,0.0753,0.002973597,0.01264287,0.001606,0.01866,1.71E-05,0.001529343,1.55E-05,0.004027797,3.02E-05,0.03177,9.13E-05,0.03460035,7.95E-05,8.69E-05
5938,2018-03-05 11-PM,0.110188019,0.05307,0.002314,0.07402,0.002940815,0.012427958,0.001603,0.01833,1.69E-05,0.001488542,1.52E-05,0.004050374,3.02E-05,0.03224,8.24E-05,0.034019592,7.79E-05,8.75E-05
5939,2018-03-05 12-AM,0.111549861,0.05398,0.002625,0.07536,0.00306037,0.01269816,0.001677,0.01847,1.70E-05,0.00157427,1.53E-05,0.004063411,2.95E-05,0.03228,8.55E-05,0.035147904,7.96E-05,8.72E-05
5940,2018-03-05 12-PM,0.111575092,0.05365,0.002508,0.07509,0.0030036,0.012607611,0.001603,0.01854,1.71E-05,0.001525078,1.55E-05,0.004016564,3.05E-05,0.03126,9.22E-05,0.034631508,7.88E-05,8.68E-05
5941,2018-03-06 01-AM,0.110229814,0.05312,0.002389,0.07465,0.002874772,0.0125412,0.0016,0.01838,1.68E-05,0.001506437,1.53E-05,0.004062453,3.04E-05,0.03172,8.48E-05,0.034301675,7.70E-05,8.87E-05
5942,2018-03-06 01-PM,0.110483796,0.0527,0.002301,0.07591,0.00288458,0.012259465,0.001584,0.01822,1.71E-05,0.001462786,1.49E-05,0.004002734,3.05E-05,0.03213,8.42E-05,0.035024874,7.63E-05,9.22E-05
5943,2018-03-06 02-AM,0.109983407,0.05288,0.00237,0.07487,0.002870516,0.01257816,0.001603,0.01848,1.69E-05,0.001492908,1.53E-05,0.004049718,3.02E-05,0.0319,8.43E-05,0.034320408,7.64E-05,8.88E-05
5944,2018-03-06 02-PM,0.111251713,0.05272,0.00235,0.07538,0.002829011,0.01217387,0.001575,0.01841,1.68E-05,0.001483478,1.49E-05,0.004042629,3.06E-05,0.03191,8.47E-05,0.034312976,7.57E-05,9.10E-05
5945,2018-03-06 03-AM,0.110054841,0.05313,0.002382,0.07507,0.002932234,0.012349015,0.0016,0.01849,1.68E-05,0.001491641,1.55E-05,0.00403276,3.03E-05,0.03199,8.51E-05,0.03438206,7.70E-05,8.88E-05
5946,2018-03-06 03-PM,0.11093225,0.05255,0.002345,0.0756,0.0028728,0.0122472,0.001571,0.01843,1.69E-05,0.001472688,1.48E-05,0.00402948,3.06E-05,0.03219,8.43E-05,0.03464748,7.58E-05,9.12E-05
5947,2018-03-06 04-AM,0.11126997,0.05294,0.002388,0.07499,0.002966604,0.012485835,0.001604,0.01845,1.68E-05,0.001487802,1.55E-05,0.00404646,3.05E-05,0.0319,8.41E-05,0.034202939,7.72E-05,8.88E-05
5948,2018-03-06 04-PM,0.110998254,0.05256,0.00232,0.07556,0.002835767,0.01224072,0.001569,0.0184,1.68E-05,0.001456797,1.50E-05,0.004027348,3.04E-05,0.03201,8.39E-05,0.0345687,7.56E-05,9.13E-05
5949,2018-03-06 05-AM,0.110619469,0.05286,0.002377,0.07532,0.002884756,0.012299756,0.0016,0.01845,1.69E-05,0.001494349,1.53E-05,0.004064267,3.11E-05,0.03217,8.44E-05,0.034353452,7.77E-05,8.85E-05
5950,2018-03-06 05-PM,0.111041744,0.05282,0.002337,0.07594,0.00280978,0.012256716,0.001547,0.0184,1.69E-05,0.001461845,1.47E-05,0.004058993,3.05E-05,0.032,8.44E-05,0.035858868,7.59E-05,9.28E-05
5951,2018-03-06 06-AM,0.110594465,0.05283,0.002386,0.07509,0.002992336,0.012254688,0.0016,0.01845,1.70E-05,0.001496544,1.53E-05,0.004051856,3.08E-05,0.03198,8.44E-05,0.034075842,7.67E-05,8.84E-05
5952,2018-03-06 06-PM,0.111843979,0.05363,0.00234,0.07601,0.002883819,0.012275615,0.001548,0.0183,1.70E-05,0.001470794,1.46E-05,0.004051333,3.05E-05,0.03184,8.51E-05,0.035443463,7.42E-05,9.34E-05
5953,2018-03-06 07-AM,0.11032521,0.05285,0.002379,0.0752,0.00298544,0.0121824,0.0016,0.0183,1.68E-05,0.001505504,1.55E-05,0.004057792,3.12E-05,0.03196,8.44E-05,0.03429872,7.73E-05,8.86E-05
5954,2018-03-06 07-PM,0.110706288,0.05318,0.00234,0.07574,0.002870546,0.01223201,0.001536,0.01828,1.68E-05,0.001450421,1.46E-05,0.00403164,3.04E-05,0.03198,8.51E-05,0.035628096,7.36E-05,9.33E-05
5955,2018-03-06 08-AM,0.110246198,0.05266,0.00237,0.075,0.00295125,0.0121875,0.001601,0.01832,1.70E-05,0.00148725,1.55E-05,0.00402825,3.10E-05,0.03237,8.64E-05,0.0342525,7.73E-05,8.87E-05
5956,2018-03-06 08-PM,0.111316107,0.05286,0.002363,0.07604,0.00281348,0.01228046,0.001536,0.01831,1.69E-05,0.001469853,1.47E-05,0.004047609,3.03E-05,0.03193,8.54E-05,0.035442244,7.37E-05,9.39E-05
5957,2018-03-06 09-AM,0.110861549,0.05264,0.002352,0.07524,0.002929846,0.0122265,0.001594,0.01839,1.70E-05,0.001508562,1.55E-05,0.004075751,3.12E-05,0.03245,8.63E-05,0.034580304,7.80E-05,8.86E-05
5958,2018-03-06 09-PM,0.112209055,0.05295,0.002357,0.07579,0.002856525,0.012240085,0.001588,0.01843,1.68E-05,0.001471842,1.47E-05,0.004034302,3.06E-05,0.03191,8.74E-05,0.035083191,7.36E-05,9.26E-05
5959,2018-03-06 10-AM,0.111466423,0.05313,0.002313,0.07624,0.002904744,0.01235088,0.001594,0.01854,1.70E-05,0.001492779,1.53E-05,0.004135258,3.07E-05,0.03201,8.36E-05,0.035093272,7.91E-05,9.14E-05
5960,2018-03-06 10-PM,0.112333546,0.05361,0.002331,0.07582,0.002861447,0.01224493,0.00156,0.01842,1.68E-05,0.001470908,1.48E-05,0.004035899,3.08E-05,0.03186,8.46E-05,0.0352563,7.35E-05,9.27E-05
5961,2018-03-06 11-AM,0.111045704,0.05291,0.002319,0.07611,0.002899791,0.012428763,0.001588,0.01856,1.70E-05,0.001488712,1.52E-05,0.004067318,3.07E-05,0.0322,8.51E-05,0.034835547,7.66E-05,9.14E-05
5962,2018-03-06 11-PM,0.111980414,0.05394,0.002313,0.07602,0.002903964,0.012224016,0.001571,0.01831,1.68E-05,0.001465666,1.46E-05,0.004026779,3.06E-05,0.03205,8.40E-05,0.035737002,7.30E-05,9.32E-05
5963,2018-03-06 12-AM,0.109991158,0.05309,0.002345,0.07441,0.002894549,0.01250088,0.001601,0.01835,1.68E-05,0.001509035,1.51E-05,0.004018884,3.00E-05,0.03177,8.30E-05,0.034198836,7.83E-05,8.84E-05
5964,2018-03-06 12-PM,0.110644689,0.05264,0.002311,0.0761,0.002885712,0.01231298,0.001589,0.01841,1.71E-05,0.001473296,1.50E-05,0.004062979,3.10E-05,0.0323,8.51E-05,0.03483097,7.66E-05,9.16E-05
5965,2018-03-07 01-AM,0.111459101,0.05394,0.002307,0.07583,0.003203059,0.012246545,0.001569,0.01826,1.70E-05,0.001500676,1.48E-05,0.004024298,3.06E-05,0.03237,8.34E-05,0.0356401,7.33E-05,9.21E-05
5966,2018-03-07 01-PM,0.110883895,0.05285,0.002238,0.07504,0.003015107,0.012441632,0.00166,0.01829,1.83E-05,0.001470784,1.44E-05,0.00399513,3.02E-05,0.03386,8.47E-05,0.035396368,7.27E-05,9.48E-05
5967,2018-03-07 02-AM,0.111269774,0.0537,0.002309,0.07576,0.003057674,0.012174632,0.00157,0.01828,1.71E-05,0.00149929,1.44E-05,0.004003916,3.05E-05,0.03226,8.37E-05,0.035561744,7.31E-05,9.27E-05
5968,2018-03-07 02-PM,0.11044811,0.05228,0.002197,0.07379,0.002939056,0.012234382,0.001565,0.01819,1.81E-05,0.001438905,1.44E-05,0.003949979,2.98E-05,0.03365,8.38E-05,0.035057629,7.04E-05,9.36E-05
5969,2018-03-07 03-AM,0.111825552,0.0536,0.0023,0.07583,0.003084764,0.012185881,0.001561,0.01823,1.71E-05,0.001521908,1.44E-05,0.004007616,3.04E-05,0.0324,8.42E-05,0.035177537,7.35E-05,9.32E-05
5970,2018-03-07 03-PM,0.109717915,0.05228,0.002199,0.0737,0.002774068,0.01221946,0.001551,0.01814,1.78E-05,0.001409881,1.43E-05,0.003953268,2.96E-05,0.03307,8.36E-05,0.03498539,7.00E-05,9.37E-05
5971,2018-03-07 04-AM,0.111781998,0.05278,0.002294,0.07522,0.00305995,0.012087854,0.001579,0.01823,1.70E-05,0.001510418,1.44E-05,0.003991925,3.05E-05,0.03259,8.39E-05,0.035067564,7.30E-05,9.27E-05
5972,2018-03-07 04-PM,0.108459215,0.05242,0.002183,0.0744,0.00274164,0.01233552,0.001518,0.01819,1.75E-05,0.00140244,1.41E-05,0.003916416,2.95E-05,0.03291,8.40E-05,0.03480432,7.07E-05,0.000100705
